trip_id,1043,1383,1385,1525,1531,1540,1550,1551,1553,1554,2015,2017,2022,2025,2027,2028,2029,2069,2071,2078,2084,2085,2087,9851,9853,9876
113686717238913602,17:29:57,17:25:00,,17:27:06,,17:26:09,,17:28:00,,,17:38:00,,17:29:14,,,,,,17:35:24,17:36:36,17:31:00,17:31:31,17:37:17,,,17:33:59
113686718238913602,17:09:57,17:05:00,,17:07:06,,17:06:09,,17:08:00,,,17:18:00,,17:09:14,,,,,,17:15:24,17:16:36,17:11:00,17:11:31,17:17:17,,,17:13:59
113686719238913602,16:49:57,16:45:00,,16:47:06,,16:46:09,,16:48:00,,,16:58:00,,16:49:14,,,,,,16:55:24,16:56:36,16:51:00,16:51:31,16:57:17,,,16:53:59
113686720238913602,16:29:57,16:25:00,,16:27:06,,16:26:09,,16:28:00,,,16:38:00,,16:29:14,,,,,,16:35:24,16:36:36,16:31:00,16:31:31,16:37:17,,,16:33:59
113686721238913602,16:09:57,16:05:00,,16:07:06,,16:06:09,,16:08:00,,,16:18:00,,16:09:14,,,,,,16:15:24,16:16:36,16:11:00,16:11:31,16:17:17,,,16:13:59
113686722238913602,15:49:57,15:45:00,,15:47:06,,15:46:09,,15:48:00,,,15:58:00,,15:49:14,,,,,,15:55:24,15:56:36,15:51:00,15:51:31,15:57:17,,,15:53:59
113686723238913602,15:29:57,15:25:00,,15:27:06,,15:26:09,,15:28:00,,,15:38:00,,15:29:14,,,,,,15:35:24,15:36:36,15:31:00,15:31:31,15:37:17,,,15:33:59
113686724238913602,15:09:57,15:05:00,,15:07:06,,15:06:09,,15:08:00,,,15:18:00,,15:09:14,,,,,,15:15:24,15:16:36,15:11:00,15:11:31,15:17:17,,,15:13:59
113686725238913602,14:49:57,14:45:00,,14:47:06,,14:46:09,,14:48:00,,,14:58:00,,14:49:14,,,,,,14:55:24,14:56:36,14:51:00,14:51:31,14:57:17,,,14:53:59
113686726238913602,14:29:57,14:25:00,,14:27:06,,14:26:09,,14:28:00,,,14:38:00,,14:29:14,,,,,,14:35:24,14:36:36,14:31:00,14:31:31,14:37:17,,,14:33:59
113686727238913602,14:09:57,14:05:00,,14:07:06,,14:06:09,,14:08:00,,,14:18:00,,14:09:14,,,,,,14:15:24,14:16:36,14:11:00,14:11:31,14:17:17,,,14:13:59
113686728238913602,13:49:57,13:45:00,,13:47:06,,13:46:09,,13:48:00,,,13:58:00,,13:49:14,,,,,,13:55:24,13:56:36,13:51:00,13:51:31,13:57:17,,,13:53:59
113686729238913602,13:29:57,13:25:00,,13:27:06,,13:26:09,,13:28:00,,,13:38:00,,13:29:14,,,,,,13:35:24,13:36:36,13:31:00,13:31:31,13:37:17,,,13:33:59
113686730238913602,13:09:57,13:05:00,,13:07:06,,13:06:09,,13:08:00,,,13:18:00,,13:09:14,,,,,,13:15:24,13:16:36,13:11:00,13:11:31,13:17:17,,,13:13:59
113686731238913602,12:49:57,12:45:00,,12:47:06,,12:46:09,,12:48:00,,,12:58:00,,12:49:14,,,,,,12:55:24,12:56:36,12:51:00,12:51:31,12:57:17,,,12:53:59
113686732238913602,12:29:57,12:25:00,,12:27:06,,12:26:09,,12:28:00,,,12:38:00,,12:29:14,,,,,,12:35:24,12:36:36,12:31:00,12:31:31,12:37:17,,,12:33:59
113686733238913602,12:09:57,12:05:00,,12:07:06,,12:06:09,,12:08:00,,,12:18:00,,12:09:14,,,,,,12:15:24,12:16:36,12:11:00,12:11:31,12:17:17,,,12:13:59
113686734238913602,11:49:57,11:45:00,,11:47:06,,11:46:09,,11:48:00,,,11:57:00,,11:49:14,,,,,,11:54:47,11:55:48,11:51:00,11:51:27,11:56:23,,,11:53:34
113686735238913602,11:29:57,11:25:00,,11:27:06,,11:26:09,,11:28:00,,,11:37:00,,11:29:14,,,,,,11:34:47,11:35:48,11:31:00,11:31:27,11:36:23,,,11:33:34
