trip_id,1030,1083,1904,2088,2089,2207,2237,2238,2239,2269,2271,2587,2831,2898,5740,5741,5742B,5760,5761,5905,5906,5908,5910,5911B,5913,5958C,5959,5961,5965,5967,5968,6123,6459,6461,9025,9751,9753,9754B,9755,9756,9776,9777,9778,9779,9780
113363932237619501,,06:24:00,06:26:30,,06:21:27,06:22:08,,,,,,,06:28:00,,06:17:00,06:17:57,06:18:53,,06:13:24,06:07:00,06:07:32,06:08:46,06:09:58,06:12:00,06:10:58,,,,,,,06:20:15,,06:16:00,06:23:00,06:02:00,06:03:00,06:04:24,06:05:16,06:06:15,,,,,
113363933237619501,,07:24:00,07:26:30,,07:21:27,07:22:08,,,,,,,07:28:00,,07:17:00,07:17:57,07:18:53,,07:13:24,07:07:00,07:07:32,07:08:46,07:09:58,07:12:00,07:10:58,,,,,,,07:20:15,,07:16:00,07:23:00,07:02:00,07:03:00,07:04:24,07:05:16,07:06:15,,,,,
113363934237619501,,07:46:00,07:48:30,,07:43:27,07:44:08,,,,,,,07:50:00,,07:39:00,07:39:57,07:40:53,,07:35:24,07:29:00,07:29:32,07:30:46,07:31:58,07:34:00,07:32:58,,,,,,,07:42:15,,07:38:00,07:45:00,07:24:00,07:25:00,07:26:24,07:27:16,07:28:15,,,,,
113363935237619501,,08:06:00,08:08:30,,08:03:27,08:04:08,,,,,,,08:10:00,,07:59:00,07:59:57,08:00:53,,07:55:24,07:49:00,07:49:32,07:50:46,07:51:58,07:54:00,07:52:58,,,,,,,08:02:15,,07:58:00,08:05:00,07:44:00,07:45:00,07:46:24,07:47:16,07:48:15,,,,,
113363936237619501,,08:26:00,08:28:30,,08:23:27,08:24:08,,,,,,,08:30:00,,08:19:00,08:19:57,08:20:53,,08:15:24,08:09:00,08:09:32,08:10:46,08:11:58,08:14:00,08:12:58,,,,,,,08:22:15,,08:18:00,08:25:00,08:04:00,08:05:00,08:06:24,08:07:16,08:08:15,,,,,
113363937237619501,,08:46:00,08:49:07,,08:43:27,08:44:08,,,,,,,08:51:00,,08:39:00,08:39:57,08:40:53,,08:35:24,08:29:00,08:29:32,08:30:46,08:31:58,08:34:00,08:32:58,,,,,,,08:42:15,,08:38:00,08:45:00,08:24:00,08:25:00,08:26:24,08:27:16,08:28:15,,,,,
113363938237619501,,09:07:00,09:10:07,,09:03:27,09:04:08,,,,,,,09:12:00,,08:59:00,08:59:57,09:00:53,,08:55:24,08:49:00,08:49:32,08:50:46,08:51:58,08:54:00,08:52:58,,,,,,,09:02:15,,08:58:00,09:05:00,08:44:00,08:45:00,08:46:24,08:47:16,08:48:15,,,,,
113363939237619501,,09:28:00,09:31:07,,09:24:12,09:25:00,,,,,,,09:33:00,,09:19:00,09:20:06,09:21:12,,09:15:24,09:09:00,09:09:32,09:10:46,09:11:58,09:14:00,09:12:58,,,,,,,09:22:48,,09:18:00,09:26:00,09:04:00,09:05:00,09:06:24,09:07:16,09:08:15,,,,,
113363940237619501,,09:49:00,09:52:07,,09:44:56,09:45:51,,,,,,,09:54:00,,09:39:00,09:40:15,09:41:31,,09:35:24,09:29:00,09:29:32,09:30:46,09:31:58,09:34:00,09:32:58,,,,,,,09:43:21,,09:38:00,09:47:00,09:24:00,09:25:00,09:26:24,09:27:16,09:28:15,,,,,
113363941237619501,,10:09:00,10:12:07,,10:04:56,10:05:51,,,,,,,10:14:00,,09:59:00,10:00:15,10:01:31,,09:55:24,09:49:00,09:49:32,09:50:46,09:51:58,09:54:00,09:52:58,,,,,,,10:03:21,,09:58:00,10:07:00,09:44:00,09:45:00,09:46:24,09:47:16,09:48:15,,,,,
113363942237619501,,10:29:00,10:32:07,,10:24:56,10:25:51,,,,,,,10:34:00,,10:19:00,10:20:15,10:21:31,,10:15:24,10:09:00,10:09:32,10:10:46,10:11:58,10:14:00,10:12:58,,,,,,,10:23:21,,10:18:00,10:27:00,10:04:00,10:05:00,10:06:24,10:07:16,10:08:15,,,,,
113363943237619501,,10:49:00,10:52:07,,10:44:56,10:45:51,,,,,,,10:54:00,,10:39:00,10:40:15,10:41:31,,10:35:24,10:29:00,10:29:32,10:30:46,10:31:58,10:34:00,10:32:58,,,,,,,10:43:21,,10:38:00,10:47:00,10:24:00,10:25:00,10:26:24,10:27:16,10:28:15,,,,,
113363944237619501,,11:09:00,11:12:07,,11:04:56,11:05:51,,,,,,,11:14:00,,10:59:00,11:00:15,11:01:31,,10:55:24,10:49:00,10:49:32,10:50:46,10:51:58,10:54:00,10:52:58,,,,,,,11:03:21,,10:58:00,11:07:00,10:44:00,10:45:00,10:46:24,10:47:16,10:48:15,,,,,
113363945237619501,,11:29:00,11:32:07,,11:24:56,11:25:51,,,,,,,11:34:00,,11:19:00,11:20:15,11:21:31,,11:15:24,11:09:00,11:09:32,11:10:46,11:11:58,11:14:00,11:12:58,,,,,,,11:23:21,,11:18:00,11:27:00,11:03:00,11:04:00,11:05:45,11:06:50,11:08:03,,,,,
113363946237619501,,11:49:00,11:52:07,,11:44:56,11:45:51,,,,,,,11:54:00,,11:39:00,11:40:15,11:41:31,,11:35:24,11:29:00,11:29:32,11:30:46,11:31:58,11:34:00,11:32:58,,,,,,,11:43:21,,11:38:00,11:47:00,11:23:00,11:24:00,11:25:45,11:26:50,11:28:03,,,,,
113363947237619501,,12:09:00,12:12:07,,12:04:56,12:05:51,,,,,,,12:14:00,,11:59:00,12:00:15,12:01:31,,11:55:24,11:49:00,11:49:32,11:50:46,11:51:58,11:54:00,11:52:58,,,,,,,12:03:21,,11:58:00,12:07:00,11:43:00,11:44:00,11:45:45,11:46:50,11:48:03,,,,,
113363948237619501,,12:29:00,12:32:07,,12:24:56,12:25:51,,,,,,,12:34:00,,12:19:00,12:20:15,12:21:31,,12:15:24,12:09:00,12:09:32,12:10:46,12:11:58,12:14:00,12:12:58,,,,,,,12:23:21,,12:18:00,12:27:00,12:03:00,12:04:00,12:05:45,12:06:50,12:08:03,,,,,
113363949237619501,,12:50:00,12:53:07,,12:45:41,12:46:43,,,,,,,12:55:00,,12:39:00,12:40:25,12:41:50,,12:35:24,12:29:00,12:29:32,12:30:46,12:31:58,12:34:00,12:32:58,,,,,,,12:43:53,,12:38:00,12:48:00,12:23:00,12:24:00,12:25:45,12:26:50,12:28:03,,,,,
113363950237619501,,13:11:00,13:14:07,,13:06:41,13:07:43,,,,,,,13:16:00,,13:00:00,13:01:25,13:02:50,,12:56:24,12:50:00,12:50:32,12:51:46,12:52:58,12:55:00,12:53:58,,,,,,,13:04:53,,12:59:00,13:09:00,12:44:00,12:45:00,12:46:45,12:47:50,12:49:03,,,,,
113363951237619501,,13:31:00,13:34:07,,13:26:41,13:27:43,,,,,,,13:36:00,,13:20:00,13:21:25,13:22:50,,13:15:45,13:09:00,13:09:32,13:10:46,13:11:58,13:14:00,13:12:58,,,,,,,13:24:53,,13:19:00,13:29:00,13:03:00,13:04:00,13:05:45,13:06:50,13:08:03,,,,,
113363952237619501,,13:52:00,13:55:07,,13:47:41,13:48:43,,,,,,,13:57:00,,13:41:00,13:42:25,13:43:50,,13:36:45,13:30:00,13:30:32,13:31:46,13:32:58,13:35:00,13:33:58,,,,,,,13:45:53,,13:40:00,13:50:00,13:24:00,13:25:00,13:26:45,13:27:50,13:29:03,,,,,
113363953237619501,,14:11:00,14:14:07,,14:06:41,14:07:43,,,,,,,14:16:00,,14:00:00,14:01:25,14:02:50,,13:55:45,13:49:00,13:49:32,13:50:46,13:51:58,13:54:00,13:52:58,,,,,,,14:04:53,,13:59:00,14:09:00,13:43:00,13:44:00,13:45:45,13:46:50,13:48:03,,,,,
113363954237619501,,14:32:00,14:35:07,,14:27:41,14:28:43,,,,,,,14:37:00,,14:21:00,14:22:25,14:23:50,,14:15:45,14:09:00,14:09:32,14:10:46,14:11:58,14:14:00,14:12:58,,,,,,,14:25:53,,14:19:00,14:30:00,14:03:00,14:04:00,14:05:45,14:06:50,14:08:03,,,,,
113363955237619501,,14:52:00,14:55:07,,14:47:41,14:48:43,,,,,,,14:57:00,,14:41:00,14:42:25,14:43:50,,14:35:45,14:29:00,14:29:32,14:30:46,14:31:58,14:34:00,14:32:58,,,,,,,14:45:53,,14:39:00,14:50:00,14:23:00,14:24:00,14:25:45,14:26:50,14:28:03,,,,,
113363956237619501,,15:13:00,15:16:07,,15:08:41,15:09:43,,,,,,,15:18:00,,15:02:00,15:03:25,15:04:50,,14:56:45,14:50:00,14:50:32,14:51:46,14:52:58,14:55:00,14:53:58,,,,,,,15:06:53,,15:00:00,15:11:00,14:44:00,14:45:00,14:46:45,14:47:50,14:49:03,,,,,
113363957237619501,,15:33:00,15:36:07,,15:28:41,15:29:43,,,,,,,15:38:00,,15:22:00,15:23:25,15:24:50,,15:16:45,15:10:00,15:10:32,15:11:46,15:12:58,15:15:00,15:13:58,,,,,,,15:26:53,,15:20:00,15:31:00,15:04:00,15:05:00,15:06:45,15:07:50,15:09:03,,,,,
113363958237619501,,15:53:00,15:56:07,,15:48:41,15:49:43,,,,,,,15:58:00,,15:42:00,15:43:25,15:44:50,,15:36:45,15:30:00,15:30:32,15:31:46,15:32:58,15:35:00,15:33:58,,,,,,,15:46:53,,15:40:00,15:51:00,15:24:00,15:25:00,15:26:45,15:27:50,15:29:03,,,,,
113363959237619501,,16:13:00,16:16:07,,16:08:41,16:09:43,,,,,,,16:18:00,,16:02:00,16:03:25,16:04:50,,15:56:45,15:50:00,15:50:32,15:51:46,15:52:58,15:55:00,15:53:58,,,,,,,16:06:53,,16:00:00,16:11:00,15:44:00,15:45:00,15:46:45,15:47:50,15:49:03,,,,,
113363960237619501,,16:33:00,16:36:07,,16:28:41,16:29:43,,,,,,,16:38:00,,16:22:00,16:23:25,16:24:50,,16:16:45,16:10:00,16:10:32,16:11:46,16:12:58,16:15:00,16:13:58,,,,,,,16:26:53,,16:20:00,16:31:00,16:04:00,16:05:00,16:06:45,16:07:50,16:09:03,,,,,
113363961237619501,,16:53:00,16:56:07,,16:48:41,16:49:43,,,,,,,16:58:00,,16:42:00,16:43:25,16:44:50,,16:36:45,16:30:00,16:30:32,16:31:46,16:32:58,16:35:00,16:33:58,,,,,,,16:46:53,,16:40:00,16:51:00,16:24:00,16:25:00,16:26:45,16:27:50,16:29:03,,,,,
113363962237619501,,17:13:00,17:16:07,,17:08:41,17:09:43,,,,,,,17:18:00,,17:02:00,17:03:25,17:04:50,,16:56:45,16:50:00,16:50:32,16:51:46,16:52:58,16:55:00,16:53:58,,,,,,,17:06:53,,17:00:00,17:11:00,16:44:00,16:45:00,16:46:45,16:47:50,16:49:03,,,,,
113363963237619501,,17:33:00,17:36:07,,17:28:41,17:29:43,,,,,,,17:38:00,,17:22:00,17:23:25,17:24:50,,17:16:45,17:10:00,17:10:32,17:11:46,17:12:58,17:15:00,17:13:58,,,,,,,17:26:53,,17:20:00,17:31:00,17:04:00,17:05:00,17:06:45,17:07:50,17:09:03,,,,,
113363964237619501,,17:53:00,17:56:07,,17:48:41,17:49:43,,,,,,,17:58:00,,17:42:00,17:43:25,17:44:50,,17:36:45,17:30:00,17:30:32,17:31:46,17:32:58,17:35:00,17:33:58,,,,,,,17:46:53,,17:40:00,17:51:00,17:24:00,17:25:00,17:26:45,17:27:50,17:29:03,,,,,
113363965237619501,,18:13:00,18:16:07,,18:08:41,18:09:43,,,,,,,18:18:00,,18:02:00,18:03:25,18:04:50,,17:56:45,17:50:00,17:50:32,17:51:46,17:52:58,17:55:00,17:53:58,,,,,,,18:06:53,,18:00:00,18:11:00,17:44:00,17:45:00,17:46:45,17:47:50,17:49:03,,,,,
113363966237619501,,18:33:00,18:36:07,,18:28:41,18:29:43,,,,,,,18:38:00,,18:22:00,18:23:25,18:24:50,,18:16:45,18:10:00,18:10:32,18:11:46,18:12:58,18:15:00,18:13:58,,,,,,,18:26:53,,18:20:00,18:31:00,18:04:00,18:05:00,18:06:45,18:07:50,18:09:03,,,,,
113363967237619501,,18:52:00,18:55:07,,18:47:41,18:48:43,,,,,,,18:57:00,,18:41:00,18:42:25,18:43:50,,18:35:45,18:29:00,18:29:32,18:30:46,18:31:58,18:34:00,18:32:58,,,,,,,18:45:53,,18:39:00,18:50:00,18:23:00,18:24:00,18:25:45,18:26:50,18:28:03,,,,,
113363968237619501,,19:11:00,19:14:07,,19:06:41,19:07:43,,,,,,,19:16:00,,19:00:00,19:01:25,19:02:50,,18:54:45,18:48:00,18:48:32,18:49:46,18:50:58,18:53:00,18:51:58,,,,,,,19:04:53,,18:58:00,19:09:00,18:42:00,18:43:00,18:44:45,18:45:50,18:47:03,,,,,
113363969237619501,,19:31:00,19:34:07,,19:26:41,19:27:43,,,,,,,19:36:00,,19:20:00,19:21:25,19:22:50,,19:16:24,19:10:00,19:10:32,19:11:46,19:12:58,19:15:00,19:13:58,,,,,,,19:24:53,,19:19:00,19:29:00,19:04:00,19:05:00,19:06:45,19:07:50,19:09:03,,,,,
113363970237619501,,19:50:00,19:53:07,,19:45:56,19:46:51,,,,,,,19:55:00,,19:40:00,19:41:15,19:42:31,,19:36:24,19:30:00,19:30:32,19:31:46,19:32:58,19:35:00,19:33:58,,,,,,,19:44:21,,19:39:00,19:48:00,19:24:00,19:25:00,19:26:45,19:27:50,19:29:03,,,,,
113363971237619501,,20:10:00,20:13:07,,20:05:56,20:06:51,,,,,,,20:15:00,,20:00:00,20:01:15,20:02:31,,19:56:24,19:50:00,19:50:32,19:51:46,19:52:58,19:55:00,19:53:58,,,,,,,20:04:21,,19:59:00,20:08:00,19:44:00,19:45:00,19:46:45,19:47:50,19:49:03,,,,,
113363972237619501,,20:29:00,20:32:07,,20:24:56,20:25:51,,,,,,,20:34:00,,20:19:00,20:20:15,20:21:31,,20:15:24,20:09:00,20:09:32,20:10:46,20:11:58,20:14:00,20:12:58,,,,,,,20:23:21,,20:18:00,20:27:00,20:04:00,20:05:00,20:06:24,20:07:16,20:08:15,,,,,
113363973237619501,,20:49:00,20:51:30,,20:44:56,20:45:51,,,,,,,20:53:00,,20:39:00,20:40:15,20:41:31,,20:35:24,20:29:00,20:29:32,20:30:46,20:31:58,20:34:00,20:32:58,,,,,,,20:43:21,,20:38:00,20:47:00,20:24:00,20:25:00,20:26:24,20:27:16,20:28:15,,,,,
113363974237619501,,21:08:00,21:09:52,,21:04:56,21:05:51,,,,,,,21:11:00,,20:59:00,21:00:15,21:01:31,,20:55:24,20:49:00,20:49:32,20:50:46,20:51:58,20:54:00,20:52:58,,,,,,,21:03:21,,20:58:00,21:07:00,20:44:00,20:45:00,20:46:24,20:47:16,20:48:15,,,,,
113363975237619501,06:34:00,,,06:36:22,,,06:37:48,06:38:55,06:39:45,06:31:22,06:35:34,06:32:11,06:30:00,06:41:00,,,,06:43:39,,,,,,,,06:45:00,06:46:46,06:48:12,06:45:52,06:49:29,06:50:00,,06:42:00,,,06:57:00,,,,,06:50:47,06:52:00,06:52:51,06:54:00,06:55:46
113363976237619501,06:04:00,,,06:06:22,,,06:07:48,06:08:55,06:09:45,06:01:22,06:05:34,06:02:11,06:00:00,06:11:00,,,,06:13:39,,,,,,,,06:15:00,06:16:46,06:18:12,06:15:52,06:19:29,06:20:00,,06:12:00,,,06:27:00,,,,,06:20:47,06:22:00,06:22:51,06:24:00,06:25:46
113363977237619501,07:05:00,,,07:07:22,,,07:08:48,07:09:55,07:10:45,07:02:22,07:06:34,07:03:11,07:01:00,07:12:00,,,,07:15:12,,,,,,,,07:17:00,07:18:46,07:20:12,07:17:52,07:21:29,07:22:00,,07:13:00,,,07:29:00,,,,,07:22:47,07:24:00,07:24:51,07:26:00,07:27:46
113363978237619501,07:25:00,,,07:27:22,,,07:28:48,07:29:55,07:30:45,07:22:22,07:26:34,07:23:11,07:21:00,07:32:00,,,,07:35:12,,,,,,,,07:37:00,07:38:46,07:40:12,07:37:52,07:41:29,07:42:00,,07:33:00,,,07:49:00,,,,,07:42:47,07:44:00,07:44:51,07:46:00,07:47:46
113363979237619501,07:45:00,,,07:47:22,,,07:48:48,07:49:55,07:50:45,07:42:22,07:46:34,07:43:11,07:41:00,07:52:00,,,,07:55:12,,,,,,,,07:57:00,07:58:46,08:00:12,07:57:52,08:01:29,08:02:00,,07:53:00,,,08:09:00,,,,,08:02:47,08:04:00,08:04:51,08:06:00,08:07:46
113363980237619501,08:05:00,,,08:07:22,,,08:08:48,08:09:55,08:10:45,08:02:22,08:06:34,08:03:11,08:01:00,08:12:00,,,,08:15:12,,,,,,,,08:17:00,08:18:46,08:20:12,08:17:52,08:21:29,08:22:00,,08:13:00,,,08:29:00,,,,,08:22:47,08:24:00,08:24:51,08:26:00,08:27:46
113363981237619501,08:25:00,,,08:27:22,,,08:28:48,08:29:55,08:30:45,08:22:22,08:26:34,08:23:11,08:21:00,08:32:00,,,,08:35:12,,,,,,,,08:37:00,08:38:46,08:40:12,08:37:52,08:41:29,08:42:00,,08:33:00,,,08:49:00,,,,,08:42:47,08:44:00,08:44:51,08:46:00,08:47:46
113363982237619501,08:45:00,,,08:47:42,,,08:49:20,08:50:37,08:51:35,08:42:22,08:46:48,08:43:11,08:41:00,08:53:00,,,,08:56:12,,,,,,,,08:58:00,08:59:46,09:01:12,08:58:52,09:02:29,09:03:00,,08:54:00,,,09:10:00,,,,,09:03:47,09:05:00,09:05:51,09:07:00,09:08:46
113363983237619501,09:05:00,,,09:08:02,,,09:09:53,09:11:19,09:12:24,09:02:22,09:07:01,09:03:11,09:01:00,09:14:00,,,,09:17:12,,,,,,,,09:19:00,09:20:46,09:22:12,09:19:52,09:23:29,09:24:00,,09:15:00,,,09:31:00,,,,,09:24:47,09:26:00,09:26:51,09:28:00,09:29:46
113363984237619501,09:25:00,,,09:28:02,,,09:29:53,09:31:19,09:32:24,09:22:22,09:27:01,09:23:11,09:21:00,09:34:00,,,,09:37:12,,,,,,,,09:39:00,09:40:46,09:42:12,09:39:52,09:43:29,09:44:00,,09:35:00,,,09:51:00,,,,,09:44:47,09:46:00,09:46:51,09:48:00,09:49:46
113363985237619501,09:45:00,,,09:48:02,,,09:49:53,09:51:19,09:52:24,09:42:22,09:47:01,09:43:11,09:41:00,09:54:00,,,,09:57:12,,,,,,,,09:59:00,10:00:46,10:02:12,09:59:52,10:03:29,10:04:00,,09:55:00,,,10:11:00,,,,,10:04:47,10:06:00,10:06:51,10:08:00,10:09:46
113363986237619501,10:05:00,,,10:08:02,,,10:09:53,10:11:19,10:12:24,10:02:22,10:07:01,10:03:11,10:01:00,10:14:00,,,,10:17:12,,,,,,,,10:19:00,10:20:46,10:22:12,10:19:52,10:23:29,10:24:00,,10:15:00,,,10:31:00,,,,,10:24:47,10:26:00,10:26:51,10:28:00,10:29:46
113363987237619501,10:25:00,,,10:28:02,,,10:29:53,10:31:19,10:32:24,10:22:22,10:27:01,10:23:11,10:21:00,10:34:00,,,,10:37:12,,,,,,,,10:39:00,10:40:46,10:42:12,10:39:52,10:43:29,10:44:00,,10:35:00,,,10:51:00,,,,,10:44:47,10:46:00,10:46:51,10:48:00,10:49:46
113363988237619501,10:45:00,,,10:48:02,,,10:49:53,10:51:19,10:52:24,10:42:22,10:47:01,10:43:11,10:41:00,10:54:00,,,,10:57:12,,,,,,,,10:59:00,11:00:46,11:02:12,10:59:52,11:03:29,11:04:00,,10:55:00,,,11:12:00,,,,,11:04:59,11:06:30,11:07:34,11:09:00,11:10:46
113363989237619501,11:05:00,,,11:08:02,,,11:09:53,11:11:19,11:12:24,11:02:22,11:07:01,11:03:11,11:01:00,11:14:00,,,,11:17:12,,,,,,,,11:19:00,11:20:46,11:22:12,11:19:52,11:23:29,11:24:00,,11:15:00,,,11:32:00,,,,,11:24:59,11:26:30,11:27:34,11:29:00,11:30:46
113363990237619501,11:25:00,,,11:28:02,,,11:29:53,11:31:19,11:32:24,11:22:22,11:27:01,11:23:11,11:21:00,11:34:00,,,,11:37:12,,,,,,,,11:39:00,11:40:46,11:42:12,11:39:52,11:43:29,11:44:00,,11:35:00,,,11:52:00,,,,,11:44:59,11:46:30,11:47:34,11:49:00,11:50:46
113363991237619501,11:45:00,,,11:48:02,,,11:49:53,11:51:19,11:52:24,11:42:22,11:47:01,11:43:11,11:41:00,11:54:00,,,,11:57:12,,,,,,,,11:59:00,12:00:46,12:02:12,11:59:52,12:03:29,12:04:00,,11:55:00,,,12:12:00,,,,,12:04:59,12:06:30,12:07:34,12:09:00,12:10:46
113363992237619501,12:05:00,,,12:08:22,,,12:10:25,12:12:01,12:13:13,12:02:22,12:07:14,12:03:11,12:01:00,12:15:00,,,,12:18:12,,,,,,,,12:20:00,12:21:46,12:23:12,12:20:52,12:24:29,12:25:00,,12:16:00,,,12:33:00,,,,,12:25:59,12:27:30,12:28:34,12:30:00,12:31:46
113363993237619501,12:25:00,,,12:28:22,,,12:30:25,12:32:01,12:33:13,12:22:22,12:27:14,12:23:11,12:21:00,12:35:00,,,,12:38:12,,,,,,,,12:40:00,12:41:46,12:43:12,12:40:52,12:44:29,12:45:00,,12:36:00,,,12:53:00,,,,,12:45:59,12:47:30,12:48:34,12:50:00,12:51:46
113363994237619501,12:45:00,,,12:48:22,,,12:50:25,12:52:01,12:53:13,12:42:22,12:47:14,12:43:11,12:41:00,12:55:00,,,,12:58:12,,,,,,,,13:00:00,13:01:46,13:03:12,13:00:52,13:04:29,13:05:00,,12:56:00,,,13:13:00,,,,,13:05:59,13:07:30,13:08:34,13:10:00,13:11:46
113363995237619501,13:06:00,,,13:09:22,,,13:11:25,13:13:01,13:14:13,13:03:22,13:08:14,13:04:11,13:02:00,13:16:00,,,,13:19:12,,,,,,,,13:21:00,13:22:46,13:24:12,13:21:52,13:25:29,13:26:00,,13:17:00,,,13:34:00,,,,,13:26:59,13:28:30,13:29:34,13:31:00,13:32:46
113363996237619501,13:27:00,,,13:30:22,,,13:32:25,13:34:01,13:35:13,13:24:22,13:29:14,13:25:11,13:23:00,13:37:00,,,,13:40:12,,,,,,,,13:42:00,13:43:46,13:45:12,13:42:52,13:46:29,13:47:00,,13:38:00,,,13:55:00,,,,,13:47:59,13:49:30,13:50:34,13:52:00,13:53:46
113363997237619501,13:47:00,,,13:50:42,,,13:52:58,13:54:43,13:56:03,13:44:22,13:49:28,13:45:11,13:43:00,13:58:00,,,,14:01:12,,,,,,,,14:03:00,14:04:46,14:06:12,14:03:52,14:07:29,14:08:00,,13:59:00,,,14:16:00,,,,,14:08:59,14:10:30,14:11:34,14:13:00,14:14:46
113363998237619501,14:06:00,,,14:09:42,,,14:11:58,14:13:43,14:15:03,14:03:22,14:08:28,14:04:11,14:02:00,14:17:00,,,,14:21:46,,,,,,,,14:24:00,14:25:46,14:27:12,14:24:52,14:28:29,14:29:00,,14:19:00,,,14:37:00,,,,,14:29:59,14:31:30,14:32:34,14:34:00,14:35:46
113363999237619501,14:26:00,,,14:29:42,,,14:31:58,14:33:43,14:35:03,14:23:22,14:28:28,14:24:11,14:22:00,14:37:00,,,,14:41:46,,,,,,,,14:44:00,14:45:46,14:47:12,14:44:52,14:48:29,14:49:00,,14:39:00,,,14:57:00,,,,,14:49:59,14:51:30,14:52:34,14:54:00,14:55:46
113364000237619501,14:46:00,,,14:49:42,,,14:51:58,14:53:43,14:55:03,14:43:22,14:48:28,14:44:11,14:42:00,14:57:00,,,,15:01:46,,,,,,,,15:04:00,15:05:46,15:07:12,15:04:52,15:08:29,15:09:00,,14:59:00,,,15:17:00,,,,,15:09:59,15:11:30,15:12:34,15:14:00,15:15:46
113364001237619501,15:06:00,,,15:09:42,,,15:11:58,15:13:43,15:15:03,15:03:22,15:08:28,15:04:11,15:02:00,15:17:00,,,,15:21:46,,,,,,,,15:24:00,15:25:46,15:27:12,15:24:52,15:28:29,15:29:00,,15:19:00,,,15:37:00,,,,,15:29:59,15:31:30,15:32:34,15:34:00,15:35:46
113364002237619501,15:26:00,,,15:29:42,,,15:31:58,15:33:43,15:35:03,15:23:22,15:28:28,15:24:11,15:22:00,15:37:00,,,,15:41:46,,,,,,,,15:44:00,15:45:46,15:47:12,15:44:52,15:48:29,15:49:00,,15:39:00,,,15:57:00,,,,,15:49:59,15:51:30,15:52:34,15:54:00,15:55:46
113364003237619501,15:45:00,,,15:48:42,,,15:50:58,15:52:43,15:54:03,15:42:22,15:47:28,15:43:11,15:41:00,15:56:00,,,,16:00:46,,,,,,,,16:03:00,16:04:46,16:06:12,16:03:52,16:07:29,16:08:00,,15:58:00,,,16:17:00,,,,,16:08:59,16:10:30,16:11:34,16:13:00,16:15:21
113364004237619501,16:04:00,,,16:08:03,,,16:10:30,16:12:25,16:13:52,16:01:22,16:06:41,16:02:11,16:00:00,16:16:00,,,,16:20:46,,,,,,,,16:23:00,16:24:46,16:26:12,16:23:52,16:27:29,16:28:00,,16:18:00,,,16:37:00,,,,,16:28:59,16:30:30,16:31:34,16:33:00,16:35:21
113364005237619501,16:24:00,,,16:28:03,,,16:30:30,16:32:25,16:33:52,16:21:22,16:26:41,16:22:11,16:20:00,16:36:00,,,,16:40:46,,,,,,,,16:43:00,16:44:46,16:46:12,16:43:52,16:47:29,16:48:00,,16:38:00,,,16:57:00,,,,,16:48:59,16:50:30,16:51:34,16:53:00,16:55:21
113364006237619501,16:44:00,,,16:48:03,,,16:50:30,16:52:25,16:53:52,16:41:22,16:46:41,16:42:11,16:40:00,16:56:00,,,,17:00:46,,,,,,,,17:03:00,17:04:46,17:06:12,17:03:52,17:07:29,17:08:00,,16:58:00,,,17:17:00,,,,,17:08:59,17:10:30,17:11:34,17:13:00,17:15:21
113364007237619501,17:04:00,,,17:08:03,,,17:10:30,17:12:25,17:13:52,17:01:22,17:06:41,17:02:11,17:00:00,17:16:00,,,,17:20:46,,,,,,,,17:23:00,17:24:46,17:26:12,17:23:52,17:27:29,17:28:00,,17:18:00,,,17:37:00,,,,,17:28:59,17:30:30,17:31:34,17:33:00,17:35:21
113364008237619501,17:24:00,,,17:28:03,,,17:30:30,17:32:25,17:33:52,17:21:22,17:26:41,17:22:11,17:20:00,17:36:00,,,,17:40:46,,,,,,,,17:43:00,17:44:46,17:46:12,17:43:52,17:47:29,17:48:00,,17:38:00,,,17:57:00,,,,,17:48:59,17:50:30,17:51:34,17:53:00,17:55:21
113364009237619501,17:43:00,,,17:47:03,,,17:49:30,17:51:25,17:52:52,17:40:22,17:45:41,17:41:11,17:39:00,17:55:00,,,,17:59:46,,,,,,,,18:02:00,18:03:46,18:05:12,18:02:52,18:06:29,18:07:00,,17:57:00,,,18:16:00,,,,,18:07:59,18:09:30,18:10:34,18:12:00,18:14:21
113364010237619501,18:05:00,,,18:08:42,,,18:10:58,18:12:43,18:14:03,18:02:22,18:07:28,18:03:11,18:01:00,18:16:00,,,,18:20:46,,,,,,,,18:23:00,18:24:46,18:26:12,18:23:52,18:27:29,18:28:00,,18:18:00,,,18:36:00,,,,,18:28:59,18:30:30,18:31:34,18:33:00,18:34:46
113364011237619501,18:25:00,,,18:28:42,,,18:30:58,18:32:43,18:34:03,18:22:22,18:27:28,18:23:11,18:21:00,18:36:00,,,,18:40:46,,,,,,,,18:43:00,18:44:46,18:46:12,18:43:52,18:47:29,18:48:00,,18:38:00,,,18:56:00,,,,,18:48:59,18:50:30,18:51:34,18:53:00,18:54:46
