trip_id,1535,2100,2101,2102,2173,2174,2345,2346,2792,2795,2796,2839,3062,3072,3210B,3272,3273,3274,3284,3285,3286B,3288,3353,3354,3355,3402,3403,3408,3409,3410,3411,3417,3419,3448B,3449,3450,3459,3460,3470,3661,5735,6303B,6308,6359,6364B,6410,6411,6435,6438,6442,6445,9060
113069236236665601,,07:25:02,,07:26:00,,07:29:32,07:28:00,07:28:40,,,07:19:53,07:22:03,,07:12:00,,07:37:00,07:37:41,07:39:00,,07:40:00,07:41:20,07:42:00,07:12:45,07:14:00,07:15:00,,,,,,,,,07:32:14,07:30:48,07:33:05,07:35:00,07:36:01,07:31:28,,,,,07:18:01,07:23:31,07:19:00,,07:17:00,,,07:10:00,07:16:00
113069237236665601,,07:55:54,,07:57:00,,08:00:32,07:59:00,07:59:40,,,07:50:01,07:52:30,,07:42:00,,08:08:00,08:08:41,08:10:00,,08:11:00,08:12:20,08:13:00,07:42:45,07:44:00,07:45:00,,,,,,,,,08:03:14,08:01:48,08:04:05,08:06:00,08:07:01,08:02:28,,,,,07:48:01,07:54:10,07:49:00,,07:47:00,,,07:40:00,07:46:00
113069238236665601,,08:25:54,,08:27:00,,08:30:32,08:29:00,08:29:40,,,08:20:01,08:22:30,,08:12:00,,08:38:00,08:38:41,08:40:00,,08:41:00,08:42:20,08:43:00,08:12:45,08:14:00,08:15:00,,,,,,,,,08:33:14,08:31:48,08:34:05,08:36:00,08:37:01,08:32:28,,,,,08:18:01,08:24:10,08:19:00,,08:17:00,,,08:10:00,08:16:00
113069239236665601,,09:57:38,,09:59:00,,10:02:32,10:01:00,10:01:40,,,09:50:16,09:53:22,,09:41:00,,10:11:00,10:11:41,10:13:00,,10:14:00,10:15:20,10:16:00,09:41:45,09:43:00,09:44:00,,,,,,,,,10:05:14,10:03:48,10:06:05,10:08:00,10:09:32,10:04:28,,,,,09:48:01,09:55:27,09:49:00,,09:47:00,,,09:39:00,09:45:30
113069240236665601,,09:27:38,,09:29:00,,09:32:32,09:31:00,09:31:40,,,09:20:16,09:23:22,,09:11:00,,09:40:00,09:40:41,09:42:00,,09:43:00,09:44:20,09:45:00,09:11:45,09:13:00,09:14:00,,,,,,,,,09:35:14,09:33:48,09:36:05,09:38:00,09:39:01,09:34:28,,,,,09:18:01,09:25:27,09:19:00,,09:17:00,,,09:09:00,09:15:30
113069241236665601,,09:12:38,,09:14:00,,09:17:32,09:16:00,09:16:40,,,09:05:16,09:08:22,,08:56:00,,09:25:00,09:25:41,09:27:00,,09:28:00,09:29:20,09:30:00,08:56:45,08:58:00,08:59:00,,,,,,,,,09:20:14,09:18:48,09:21:05,09:23:00,09:24:01,09:19:28,,,,,09:03:01,09:10:27,09:04:00,,09:02:00,,,08:54:00,09:00:30
113069242236665601,,08:53:38,,08:55:00,,08:58:32,08:57:00,08:57:40,,,08:46:16,08:49:22,,08:37:00,,09:06:00,09:06:41,09:08:00,,09:09:00,09:10:20,09:11:00,08:37:45,08:39:00,08:40:00,,,,,,,,,09:01:14,08:59:48,09:02:05,09:04:00,09:05:01,09:00:28,,,,,08:44:01,08:51:27,08:45:00,,08:43:00,,,08:35:00,08:41:30
113070089236665601,23:34:00,,23:44:18,,23:40:28,,,,23:47:09,23:48:57,,,23:56:00,,23:32:58,,,,23:30:00,,,,,,,23:34:35,23:36:00,23:41:21,23:42:00,23:43:00,23:39:12,23:37:03,23:38:29,,,,,,,23:32:00,23:51:09,23:45:52,23:54:01,,,,23:50:00,,23:52:18,23:57:00,,
113070090236665601,23:19:00,,23:29:18,,23:25:28,,,,23:32:09,23:33:57,,,23:41:00,,23:17:58,,,,23:15:00,,,,,,,23:19:35,23:21:00,23:26:21,23:27:00,23:28:00,23:24:12,23:22:03,23:23:29,,,,,,,23:17:00,23:36:09,23:30:52,23:39:01,,,,23:35:00,,23:37:18,23:42:00,,
113070091236665601,23:04:00,,23:14:18,,23:10:28,,,,23:17:09,23:18:57,,,23:26:00,,23:02:58,,,,23:00:00,,,,,,,23:04:35,23:06:00,23:11:21,23:12:00,23:13:00,23:09:12,23:07:03,23:08:29,,,,,,,23:02:00,23:21:09,23:15:52,23:24:01,,,,23:20:00,,23:22:18,23:27:00,,
113070092236665601,22:48:00,,22:59:18,,22:55:13,,,,23:02:09,23:03:57,,,23:11:00,,22:46:58,,,,22:44:00,,,,,,,22:48:35,22:50:00,22:56:14,22:57:00,22:58:00,22:53:44,22:51:13,22:52:54,,,,,,,22:46:00,23:06:09,23:00:52,23:09:01,,,,23:05:00,,23:07:18,23:12:00,,
113070093236665601,22:33:00,,22:44:18,,22:40:13,,,,22:47:09,22:48:57,,,22:56:00,,22:31:58,,,,22:29:00,,,,,,,22:33:35,22:35:00,22:41:14,22:42:00,22:43:00,22:38:44,22:36:13,22:37:54,,,,,,,22:31:00,22:51:09,22:45:52,22:54:01,,,,22:50:00,,22:52:18,22:57:00,,
113070094236665601,22:18:00,,22:29:18,,22:25:13,,,,22:32:09,22:33:57,,,22:41:00,,22:16:58,,,,22:14:00,,,,,,,22:18:35,22:20:00,22:26:14,22:27:00,22:28:00,22:23:44,22:21:13,22:22:54,,,,,,,22:16:00,22:36:09,22:30:52,22:39:01,,,,22:35:00,,22:37:18,22:42:00,,
113070095236665601,22:03:00,,22:14:18,,22:10:13,,,,22:17:09,22:18:57,,,22:26:00,,22:01:58,,,,21:59:00,,,,,,,22:03:35,22:05:00,22:11:14,22:12:00,22:13:00,22:08:44,22:06:13,22:07:54,,,,,,,22:01:00,22:21:09,22:15:52,22:24:01,,,,22:20:00,,22:22:18,22:27:00,,
113070096236665601,21:48:00,,21:59:18,,21:55:13,,,,22:02:09,22:03:57,,,22:11:00,,21:46:58,,,,21:44:00,,,,,,,21:48:35,21:50:00,21:56:14,21:57:00,21:58:00,21:53:44,21:51:13,21:52:54,,,,,,,21:46:00,22:06:09,22:00:52,22:09:01,,,,22:05:00,,22:07:18,22:12:00,,
113070097236665601,21:33:00,,21:44:18,,21:40:13,,,,21:47:09,21:48:57,,,21:56:00,,21:31:58,,,,21:29:00,,,,,,,21:33:35,21:35:00,21:41:14,21:42:00,21:43:00,21:38:44,21:36:13,21:37:54,,,,,,,21:31:00,21:51:09,21:45:52,21:54:01,,,,21:50:00,,21:52:18,21:57:00,,
113070098236665601,21:18:00,,21:29:18,,21:25:13,,,,21:32:09,21:33:57,,,21:41:00,,21:16:58,,,,21:14:00,,,,,,,21:18:35,21:20:00,21:26:14,21:27:00,21:28:00,21:23:44,21:21:13,21:22:54,,,,,,,21:16:00,21:36:09,21:30:52,21:39:01,,,,21:35:00,,21:37:18,21:42:00,,
113070099236665601,21:03:00,,21:14:18,,21:10:13,,,,21:17:09,21:18:57,,,21:26:00,,21:01:58,,,,20:59:00,,,,,,,21:03:35,21:05:00,21:11:14,21:12:00,21:13:00,21:08:44,21:06:13,21:07:54,,,,,,,21:01:00,21:21:09,21:15:52,21:24:01,,,,21:20:00,,21:22:18,21:27:00,,
113070100236665601,20:48:00,,20:59:18,,20:55:13,,,,21:02:09,21:03:57,,,21:11:00,,20:46:26,,,,20:43:00,,,,,,,20:48:35,20:50:00,20:56:14,20:57:00,20:58:00,20:53:44,20:51:13,20:52:54,,,,,,,20:45:00,21:06:09,21:00:52,21:09:01,,,,21:05:00,,21:07:18,21:12:00,,
113070101236665601,20:33:00,,20:44:18,,20:40:13,,,,20:47:09,20:48:57,,,20:56:00,,20:31:26,,,,20:28:00,,,,,,,20:33:35,20:35:00,20:41:14,20:42:00,20:43:00,20:38:44,20:36:13,20:37:54,,,,,,,20:30:00,20:51:09,20:45:52,20:54:01,,,,20:50:00,,20:52:18,20:57:00,,
113070102236665601,20:18:00,,20:29:18,,20:25:13,,,,20:32:09,20:33:57,,,20:41:00,,20:16:26,,,,20:13:00,,,,,,,20:18:35,20:20:00,20:26:14,20:27:00,20:28:00,20:23:44,20:21:13,20:22:54,,,,,,,20:15:00,20:36:09,20:30:52,20:39:01,,,,20:35:00,,20:37:18,20:42:00,,
113070103236665601,20:03:00,,20:14:18,,20:10:13,,,,20:17:09,20:18:57,,,20:26:00,,20:01:26,,,,19:58:00,,,,,,,20:03:35,20:05:00,20:11:14,20:12:00,20:13:00,20:08:44,20:06:13,20:07:54,,,,,,,20:00:00,20:21:09,20:15:52,20:24:01,,,,20:20:00,,20:22:18,20:27:00,,
113070104236665601,19:48:00,,19:59:18,,19:55:13,,,,20:02:09,20:03:57,,,20:11:00,,19:46:26,,,,19:43:00,,,,,,,19:48:35,19:50:00,19:56:14,19:57:00,19:58:00,19:53:44,19:51:13,19:52:54,,,,,,,19:45:00,20:06:09,20:00:52,20:09:01,,,,20:05:00,,20:07:18,20:12:00,,
113070105236665601,19:33:00,,19:44:18,,19:40:13,,,,19:47:09,19:48:57,,,19:56:00,,19:31:26,,,,19:28:00,,,,,,,19:33:35,19:35:00,19:41:14,19:42:00,19:43:00,19:38:44,19:36:13,19:37:54,,,,,,,19:30:00,19:51:09,19:45:52,19:54:01,,,,19:50:00,,19:52:18,19:57:00,,
113070106236665601,19:18:00,,19:29:18,,19:25:13,,,,19:32:09,19:33:57,,,19:41:00,,19:16:26,,,,19:13:00,,,,,,,19:18:35,19:20:00,19:26:14,19:27:00,19:28:00,19:23:44,19:21:13,19:22:54,,,,,,,19:15:00,19:36:09,19:30:52,19:39:01,,,,19:35:00,,19:37:18,19:42:00,,
113070107236665601,19:03:00,,19:14:18,,19:10:13,,,,19:17:09,19:18:57,,,19:26:00,,19:01:26,,,,18:58:00,,,,,,,19:03:35,19:05:00,19:11:14,19:12:00,19:13:00,19:08:44,19:06:13,19:07:54,,,,,,,19:00:00,19:21:09,19:15:52,19:24:01,,,,19:20:00,,19:22:18,19:27:00,,
113070108236665601,18:46:00,,18:57:41,,18:53:13,,,,19:01:20,19:03:40,,,19:11:00,,18:44:26,,,,18:41:00,,,,,,,18:46:35,18:48:00,18:54:14,18:55:00,18:56:00,18:51:44,18:49:13,18:50:54,,,,,,,18:43:00,19:06:09,18:59:41,19:09:01,,,,19:05:00,,19:07:18,19:12:00,,
113070109236665601,18:31:00,,18:42:41,,18:38:13,,,,18:46:20,18:48:40,,,18:56:00,,18:29:26,,,,18:26:00,,,,,,,18:31:35,18:33:00,18:39:14,18:40:00,18:41:00,18:36:44,18:34:13,18:35:54,,,,,,,18:28:00,18:51:09,18:44:41,18:54:01,,,,18:50:00,,18:52:18,18:57:00,,
113070110236665601,18:15:00,,18:27:41,,18:22:58,,,,18:31:20,18:33:40,,,18:41:00,,18:13:26,,,,18:10:00,,,,,,,18:15:35,18:17:00,18:24:07,18:25:00,18:26:00,18:21:16,18:18:23,18:20:18,,,,,,,18:12:00,18:36:09,18:29:41,18:39:01,,,,18:35:00,,18:37:18,18:42:00,,
113070111236665601,18:00:00,,18:12:41,,18:07:58,,,,18:16:20,18:18:40,,,18:26:00,,17:58:26,,,,17:55:00,,,,,,,18:00:35,18:02:00,18:09:07,18:10:00,18:11:00,18:06:16,18:03:23,18:05:18,,,,,,,17:57:00,18:21:09,18:14:41,18:24:01,,,,18:20:00,,18:22:18,18:27:00,,
113070112236665601,17:45:00,,17:57:41,,17:52:58,,,,18:01:20,18:03:40,,,18:11:00,,17:43:26,,,,17:40:00,,,,,,,17:45:35,17:47:00,17:54:07,17:55:00,17:56:00,17:51:16,17:48:23,17:50:18,,,,,,,17:42:00,18:06:09,17:59:41,18:09:01,,,,18:05:00,,18:07:18,18:12:00,,
113070113236665601,17:30:00,,17:42:41,,17:37:58,,,,17:46:20,17:48:40,,,17:56:00,,17:28:26,,,,17:25:00,,,,,,,17:30:35,17:32:00,17:39:07,17:40:00,17:41:00,17:36:16,17:33:23,17:35:18,,,,,,,17:27:00,17:51:09,17:44:41,17:54:01,,,,17:50:00,,17:52:18,17:57:00,,
113070114236665601,17:15:00,,17:27:41,,17:22:58,,,,17:31:20,17:33:40,,,17:41:00,,17:13:26,,,,17:10:00,,,,,,,17:15:35,17:17:00,17:24:07,17:25:00,17:26:00,17:21:16,17:18:23,17:20:18,,,,,,,17:12:00,17:36:09,17:29:41,17:39:01,,,,17:35:00,,17:37:18,17:42:00,,
113070115236665601,17:00:00,,17:12:41,,17:07:58,,,,17:16:20,17:18:40,,,17:26:00,,16:58:26,,,,16:55:00,,,,,,,17:00:35,17:02:00,17:09:07,17:10:00,17:11:00,17:06:16,17:03:23,17:05:18,,,,,,,16:57:00,17:21:09,17:14:41,17:24:01,,,,17:20:00,,17:22:18,17:27:00,,
113070116236665601,16:45:00,,16:57:41,,16:52:58,,,,17:01:20,17:03:40,,,17:11:00,,16:43:26,,,,16:40:00,,,,,,,16:45:35,16:47:00,16:54:07,16:55:00,16:56:00,16:51:16,16:48:23,16:50:18,,,,,,,16:42:00,17:06:09,16:59:41,17:09:01,,,,17:05:00,,17:07:18,17:12:00,,
113070117236665601,16:30:00,,16:42:41,,16:37:58,,,,16:46:20,16:48:40,,,16:56:00,,16:28:26,,,,16:25:00,,,,,,,16:30:35,16:32:00,16:39:07,16:40:00,16:41:00,16:36:16,16:33:23,16:35:18,,,,,,,16:27:00,16:51:09,16:44:41,16:54:01,,,,16:50:00,,16:52:18,16:57:00,,
113070118236665601,16:15:00,,16:27:41,,16:22:58,,,,16:31:20,16:33:40,,,16:41:00,,16:13:26,,,,16:10:00,,,,,,,16:15:35,16:17:00,16:24:07,16:25:00,16:26:00,16:21:16,16:18:23,16:20:18,,,,,,,16:12:00,16:36:09,16:29:41,16:39:01,,,,16:35:00,,16:37:18,16:42:00,,
113070119236665601,16:00:00,,16:12:41,,16:07:58,,,,16:16:20,16:18:40,,,16:26:00,,15:58:26,,,,15:55:00,,,,,,,16:00:35,16:02:00,16:09:07,16:10:00,16:11:00,16:06:16,16:03:23,16:05:18,,,,,,,15:57:00,16:21:09,16:14:41,16:24:01,,,,16:20:00,,16:22:18,16:27:00,,
113070120236665601,15:45:00,,15:57:41,,15:52:58,,,,16:01:20,16:03:40,,,16:11:00,,15:43:26,,,,15:40:00,,,,,,,15:45:35,15:47:00,15:54:07,15:55:00,15:56:00,15:51:16,15:48:23,15:50:18,,,,,,,15:42:00,16:06:09,15:59:41,16:09:01,,,,16:05:00,,16:07:18,16:12:00,,
113070121236665601,15:30:00,,15:42:41,,15:37:58,,,,15:46:20,15:48:40,,,15:56:00,,15:28:26,,,,15:25:00,,,,,,,15:30:35,15:32:00,15:39:07,15:40:00,15:41:00,15:36:16,15:33:23,15:35:18,,,,,,,15:27:00,15:51:09,15:44:41,15:54:01,,,,15:50:00,,15:52:18,15:57:00,,
113070122236665601,15:15:00,,15:27:41,,15:22:58,,,,15:31:20,15:33:40,,,15:41:00,,15:13:26,,,,15:10:00,,,,,,,15:15:35,15:17:00,15:24:07,15:25:00,15:26:00,15:21:16,15:18:23,15:20:18,,,,,,,15:12:00,15:36:09,15:29:41,15:39:01,,,,15:35:00,,15:37:18,15:42:00,,
113070123236665601,15:00:00,,15:12:41,,15:07:58,,,,15:16:20,15:18:40,,,15:26:00,,14:58:26,,,,14:55:00,,,,,,,15:00:35,15:02:00,15:09:07,15:10:00,15:11:00,15:06:16,15:03:23,15:05:18,,,,,,,14:57:00,15:21:09,15:14:41,15:24:01,,,,15:20:00,,15:22:18,15:27:00,,
113070124236665601,14:46:00,,14:58:29,,14:53:58,,,,15:01:44,15:03:49,,,15:11:00,,14:44:26,,,,14:41:00,,,,,,,14:46:35,14:48:00,14:55:07,14:56:00,14:57:00,14:52:16,14:49:23,14:51:18,,,,,,,14:43:00,15:06:09,15:00:16,15:09:01,,,,15:05:00,,15:07:18,15:12:00,,
113070125236665601,14:31:00,,14:43:29,,14:38:58,,,,14:46:44,14:48:49,,,14:56:00,,14:29:26,,,,14:26:00,,,,,,,14:31:35,14:33:00,14:40:07,14:41:00,14:42:00,14:37:16,14:34:23,14:36:18,,,,,,,14:28:00,14:51:09,14:45:16,14:54:01,,,,14:50:00,,14:52:18,14:57:00,,
113070126236665601,14:16:00,,14:28:29,,14:23:58,,,,14:31:44,14:33:49,,,14:41:00,,14:14:26,,,,14:11:00,,,,,,,14:16:35,14:18:00,14:25:07,14:26:00,14:27:00,14:22:16,14:19:23,14:21:18,,,,,,,14:13:00,14:36:09,14:30:16,14:39:01,,,,14:35:00,,14:37:18,14:42:00,,
113070127236665601,14:01:00,,14:13:29,,14:08:58,,,,14:16:44,14:18:49,,,14:26:00,,13:59:26,,,,13:56:00,,,,,,,14:01:35,14:03:00,14:10:07,14:11:00,14:12:00,14:07:16,14:04:23,14:06:18,,,,,,,13:58:00,14:21:09,14:15:16,14:24:01,,,,14:20:00,,14:22:18,14:27:00,,
113070128236665601,13:46:00,,13:58:29,,13:53:58,,,,14:01:44,14:03:49,,,14:11:00,,13:44:26,,,,13:41:00,,,,,,,13:46:35,13:48:00,13:55:07,13:56:00,13:57:00,13:52:16,13:49:23,13:51:18,,,,,,,13:43:00,14:06:09,14:00:16,14:09:01,,,,14:05:00,,14:07:18,14:12:00,,
113070129236665601,13:31:00,,13:43:29,,13:38:58,,,,13:46:44,13:48:49,,,13:56:00,,13:29:26,,,,13:26:00,,,,,,,13:31:35,13:33:00,13:40:07,13:41:00,13:42:00,13:37:16,13:34:23,13:36:18,,,,,,,13:28:00,13:51:09,13:45:16,13:54:01,,,,13:50:00,,13:52:18,13:57:00,,
113070130236665601,13:16:00,,13:28:29,,13:23:58,,,,13:31:44,13:33:49,,,13:41:00,,13:14:26,,,,13:11:00,,,,,,,13:16:35,13:18:00,13:25:07,13:26:00,13:27:00,13:22:16,13:19:23,13:21:18,,,,,,,13:13:00,13:36:09,13:30:16,13:39:01,,,,13:35:00,,13:37:18,13:42:00,,
113070131236665601,13:01:00,,13:13:29,,13:08:58,,,,13:16:44,13:18:49,,,13:26:00,,12:59:26,,,,12:56:00,,,,,,,13:01:35,13:03:00,13:10:07,13:11:00,13:12:00,13:07:16,13:04:23,13:06:18,,,,,,,12:58:00,13:21:09,13:15:16,13:24:01,,,,13:20:00,,13:22:18,13:27:00,,
113070132236665601,12:46:00,,12:58:29,,12:53:58,,,,13:01:44,13:03:49,,,13:11:00,,12:44:26,,,,12:41:00,,,,,,,12:46:35,12:48:00,12:55:07,12:56:00,12:57:00,12:52:16,12:49:23,12:51:18,,,,,,,12:43:00,13:06:09,13:00:16,13:09:01,,,,13:05:00,,13:07:18,13:12:00,,
113070133236665601,12:31:00,,12:43:29,,12:38:58,,,,12:46:44,12:48:49,,,12:56:00,,12:29:26,,,,12:26:00,,,,,,,12:31:35,12:33:00,12:40:07,12:41:00,12:42:00,12:37:16,12:34:23,12:36:18,,,,,,,12:28:00,12:51:09,12:45:16,12:54:01,,,,12:50:00,,12:52:18,12:57:00,,
113070134236665601,12:16:00,,12:28:29,,12:23:58,,,,12:31:44,12:33:49,,,12:41:00,,12:14:26,,,,12:11:00,,,,,,,12:16:35,12:18:00,12:25:07,12:26:00,12:27:00,12:22:16,12:19:23,12:21:18,,,,,,,12:13:00,12:36:09,12:30:16,12:39:01,,,,12:35:00,,12:37:18,12:42:00,,
113070135236665601,12:01:00,,12:13:29,,12:08:58,,,,12:16:44,12:18:49,,,12:26:00,,11:59:26,,,,11:56:00,,,,,,,12:01:35,12:03:00,12:10:07,12:11:00,12:12:00,12:07:16,12:04:23,12:06:18,,,,,,,11:58:00,12:21:09,12:15:16,12:24:01,,,,12:20:00,,12:22:18,12:27:00,,
113070136236665601,11:46:00,,11:58:29,,11:53:58,,,,12:01:44,12:03:49,,,12:11:00,,11:44:26,,,,11:41:00,,,,,,,11:46:35,11:48:00,11:55:07,11:56:00,11:57:00,11:52:16,11:49:23,11:51:18,,,,,,,11:43:00,12:06:09,12:00:16,12:09:01,,,,12:05:00,,12:07:18,12:12:00,,
113070137236665601,11:31:00,,11:43:29,,11:38:58,,,,11:46:44,11:48:49,,,11:56:00,,11:29:26,,,,11:26:00,,,,,,,11:31:35,11:33:00,11:40:07,11:41:00,11:42:00,11:37:16,11:34:23,11:36:18,,,,,,,11:28:00,11:51:09,11:45:16,11:54:01,,,,11:50:00,,11:52:18,11:57:00,,
113070138236665601,11:16:00,,11:28:29,,11:23:58,,,,11:31:44,11:33:49,,,11:41:00,,11:14:26,,,,11:11:00,,,,,,,11:16:35,11:18:00,11:25:07,11:26:00,11:27:00,11:22:16,11:19:23,11:21:18,,,,,,,11:13:00,11:36:09,11:30:16,11:39:01,,,,11:35:00,,11:37:18,11:42:00,,
113070139236665601,11:02:00,,11:13:29,,11:09:13,,,,11:16:44,11:18:49,,,11:26:00,,11:00:26,,,,10:57:00,,,,,,,11:02:35,11:04:00,11:10:14,11:11:00,11:12:00,11:07:44,11:05:13,11:06:54,,,,,,,10:59:00,11:21:09,11:15:16,11:24:01,,,,11:20:00,,11:22:18,11:27:00,,
113070140236665601,10:47:00,,10:58:29,,10:54:13,,,,11:01:44,11:03:49,,,11:11:00,,10:45:26,,,,10:42:00,,,,,,,10:47:35,10:49:00,10:55:14,10:56:00,10:57:00,10:52:44,10:50:13,10:51:54,,,,,,,10:44:00,11:06:09,11:00:16,11:09:01,,,,11:05:00,,11:07:18,11:12:00,,
113070141236665601,10:32:00,,10:43:29,,10:39:13,,,,10:46:44,10:48:49,,,10:56:00,,10:30:26,,,,10:27:00,,,,,,,10:32:35,10:34:00,10:40:14,10:41:00,10:42:00,10:37:44,10:35:13,10:36:54,,,,,,,10:29:00,10:51:09,10:45:16,10:54:01,,,,10:50:00,,10:52:18,10:57:00,,
113070142236665601,10:18:00,,10:28:29,,10:24:28,,,,10:31:44,10:33:49,,,10:41:00,,10:16:26,,,,10:13:00,,,,,,,10:18:35,10:20:00,10:25:21,10:26:00,10:27:00,10:23:12,10:21:03,10:22:29,,,,,,,10:15:00,10:36:09,10:30:16,10:39:01,,,,10:35:00,,10:37:18,10:42:00,,
113070143236665601,10:03:00,,10:13:29,,10:09:28,,,,10:16:44,10:18:49,,,10:26:00,,10:01:26,,,,09:58:00,,,,,,,10:03:35,10:05:00,10:10:21,10:11:00,10:12:00,10:08:12,10:06:03,10:07:29,,,,,,,10:00:00,10:21:09,10:15:16,10:24:01,,,,10:20:00,,10:22:18,10:27:00,,
113070144236665601,09:48:00,,09:58:29,,09:54:28,,,,10:01:44,10:03:49,,,10:11:00,,09:46:58,,,,09:44:00,,,,,,,09:48:35,09:50:00,09:55:21,09:56:00,09:57:00,09:53:12,09:51:03,09:52:29,,,,,,,09:46:00,10:06:09,10:00:16,10:09:01,,,,10:05:00,,10:07:18,10:12:00,,
113070145236665601,09:33:00,,09:43:29,,09:39:28,,,,09:46:44,09:48:49,,,09:56:00,,09:31:58,,,,09:29:00,,,,,,,09:33:35,09:35:00,09:40:21,09:41:00,09:42:00,09:38:12,09:36:03,09:37:29,,,,,,,09:31:00,09:51:09,09:45:16,09:54:01,,,,09:50:00,,09:52:18,09:57:00,,
113070146236665601,09:18:00,,09:28:29,,09:24:28,,,,09:31:44,09:33:49,,,09:41:00,,09:16:58,,,,09:14:00,,,,,,,09:18:35,09:20:00,09:25:21,09:26:00,09:27:00,09:23:12,09:21:03,09:22:29,,,,,,,09:16:00,09:36:09,09:30:16,09:39:01,,,,09:35:00,,09:37:18,09:42:00,,
113070147236665601,09:02:00,,09:12:29,,09:08:28,,,,09:15:44,09:17:49,,,09:25:00,,09:00:58,,,,08:58:00,,,,,,,09:02:35,09:04:00,09:09:21,09:10:00,09:11:00,09:07:12,09:05:03,09:06:29,,,,,,,09:00:00,09:20:09,09:14:16,09:23:01,,,,09:19:00,,09:21:18,09:26:00,,
113070148236665601,08:43:00,,08:53:18,,08:49:28,,,,08:56:09,08:57:57,,,09:05:00,,08:41:58,,,,08:39:00,,,,,,,08:43:35,08:45:00,08:50:21,08:51:00,08:52:00,08:48:12,08:46:03,08:47:29,,,,,,,08:41:00,09:00:09,08:54:52,09:03:01,,,,08:59:00,,09:01:18,09:06:00,,
113070149236665601,08:23:00,,08:33:18,,08:29:28,,,,08:36:09,08:37:57,,,08:45:00,,08:21:58,,,,08:19:00,,,,,,,08:23:35,08:25:00,08:30:21,08:31:00,08:32:00,08:28:12,08:26:03,08:27:29,,,,,,,08:21:00,08:40:09,08:34:52,08:43:01,,,,08:39:00,,08:41:18,08:46:00,,
113070150236665601,08:03:00,,08:13:18,,08:09:28,,,,08:16:09,08:17:57,,,08:25:00,,08:01:58,,,,07:59:00,,,,,,,08:03:35,08:05:00,08:10:21,08:11:00,08:12:00,08:08:12,08:06:03,08:07:29,,,,,,,08:01:00,08:20:09,08:14:52,08:23:01,,,,08:19:00,,08:21:18,08:26:00,,
113070151236665601,07:43:00,,07:53:18,,07:49:28,,,,07:56:09,07:57:57,,,08:05:00,,07:41:58,,,,07:39:00,,,,,,,07:43:35,07:45:00,07:50:21,07:51:00,07:52:00,07:48:12,07:46:03,07:47:29,,,,,,,07:41:00,08:00:09,07:54:52,08:03:01,,,,07:59:00,,08:01:18,08:06:00,,
113070152236665601,07:23:00,,07:33:18,,07:29:28,,,,07:36:09,07:37:57,,,07:45:00,,07:21:58,,,,07:19:00,,,,,,,07:23:35,07:25:00,07:30:21,07:31:00,07:32:00,07:28:12,07:26:03,07:27:29,,,,,,,07:21:00,07:40:09,07:34:52,07:43:01,,,,07:39:00,,07:41:18,07:46:00,,
113070153236665601,07:03:00,,07:13:18,,07:09:28,,,,07:16:09,07:17:57,,,07:25:00,,07:01:58,,,,06:59:00,,,,,,,07:03:35,07:05:00,07:10:21,07:11:00,07:12:00,07:08:12,07:06:03,07:07:29,,,,,,,07:01:00,07:20:09,07:14:52,07:23:01,,,,07:19:00,,07:21:18,07:26:00,,
113070154236665601,05:36:00,,05:46:18,,05:42:28,,,,05:49:09,05:50:57,,,05:58:00,,05:34:58,,,,05:32:00,,,,,,,05:36:35,05:38:00,05:43:21,05:44:00,05:45:00,05:41:12,05:39:03,05:40:29,,,,,,,05:34:00,05:53:09,05:47:52,05:56:01,,,,05:52:00,,05:54:18,05:59:00,,
113070155236665601,06:06:00,,06:16:18,,06:12:28,,,,06:19:09,06:20:57,,,06:28:00,,06:04:58,,,,06:02:00,,,,,,,06:06:35,06:08:00,06:13:21,06:14:00,06:15:00,06:11:12,06:09:03,06:10:29,,,,,,,06:04:00,06:23:09,06:17:52,06:26:01,,,,06:22:00,,06:24:18,06:29:00,,
113070156236665601,06:36:00,,06:46:18,,06:42:28,,,,06:49:09,06:50:57,,,06:58:00,,06:34:58,,,,06:32:00,,,,,,,06:36:35,06:38:00,06:43:21,06:44:00,06:45:00,06:41:12,06:39:03,06:40:29,,,,,,,06:34:00,06:53:09,06:47:52,06:56:01,,,,06:52:00,,06:54:18,06:59:00,,
113070168236665601,,09:42:38,,09:44:00,,09:47:32,09:46:00,09:46:40,,,09:35:16,09:38:22,,09:26:00,,09:55:00,09:55:41,09:57:00,,09:58:00,09:59:20,10:00:00,09:26:45,09:28:00,09:29:00,,,,,,,,,09:50:14,09:48:48,09:51:05,09:53:00,09:54:01,09:49:28,,,,,09:33:01,09:40:27,09:34:00,,09:32:00,,,09:24:00,09:30:30
113077475236665601,,21:35:11,,21:36:00,,21:40:11,21:38:00,21:38:57,,,21:30:46,21:32:37,,21:23:00,,,,,,,,,21:23:45,21:25:00,21:26:00,,,,,,,,,21:44:00,21:41:58,,,,21:42:55,,,,,21:29:01,21:33:53,21:30:00,,21:28:00,,,21:21:00,21:27:00
113077477236665601,,15:31:38,,15:33:00,,15:37:11,15:35:00,15:35:57,,,15:24:16,15:27:22,,15:15:00,,,,,,,,,15:15:45,15:17:00,15:18:00,,,,,,,,,15:41:00,15:38:58,,,,15:39:55,,,,,15:22:01,15:29:27,15:23:00,,15:21:00,,,15:13:00,15:19:30
