trip_id,0089,1042,5272F,5273F,5281G,5501,5502,5503,5504,5507,5508,5509,5510,5512,5515,5516,5517,5518,5519,5520F,5521,5522,5523,5524,5525,5528F,5529,5530,5531,5532,5533,5551,5553,5554,5555,5556,5559,5560,5561F,5562,6474F,6475F
112960643236299000,13:00:00,,,12:53:00,,,,,,,,,,,,,,,,,12:35:44,12:37:06,12:38:00,12:38:46,12:39:44,12:35:00,,12:41:03,,,12:40:45,12:44:00,12:45:33,12:47:09,12:49:00,12:50:30,12:54:43,12:56:37,12:58:00,12:59:09,,12:42:00
112960644236299000,12:44:00,,,,12:51:00,12:45:02,12:46:00,12:47:41,12:49:11,12:54:00,12:55:00,12:57:08,12:58:48,13:00:58,13:04:16,13:05:13,13:06:00,13:06:54,13:08:16,13:09:00,,,,,,,13:02:57,,,13:03:15,,,,,,,,,,,13:02:00,
112960645236299000,12:36:00,,,,12:43:00,12:37:02,12:38:00,12:39:41,12:41:11,12:46:00,12:47:00,12:49:08,12:50:48,12:52:58,12:56:16,12:57:13,12:58:00,12:58:54,13:00:16,13:01:00,,,,,,,12:54:57,,,12:55:15,,,,,,,,,,,12:54:00,
112960646236299000,12:29:00,,,,12:36:00,12:30:02,12:31:00,12:32:41,12:34:11,12:39:00,12:40:00,12:42:08,12:43:48,12:45:58,12:49:16,12:50:13,12:51:00,12:51:54,12:53:16,12:54:00,,,,,,,12:47:57,,,12:48:15,,,,,,,,,,,12:47:00,
112960647236299000,12:21:00,,,,12:28:00,12:22:02,12:23:00,12:24:41,12:26:11,12:31:00,12:32:00,12:34:08,12:35:48,12:37:58,12:41:16,12:42:13,12:43:00,12:43:54,12:45:16,12:46:00,,,,,,,12:39:57,,,12:40:15,,,,,,,,,,,12:39:00,
112960656236299000,13:39:00,,,13:32:00,,,,,,,,,,,,,,,,,13:14:44,13:16:06,13:17:00,13:17:46,13:18:44,13:14:00,,13:20:03,,,13:19:45,13:23:00,13:24:33,13:26:09,13:28:00,13:29:30,13:33:43,13:35:37,13:37:00,13:38:09,,13:21:00
112960657236299000,13:23:00,,,13:16:00,,,,,,,,,,,,,,,,,12:58:44,13:00:06,13:01:00,13:01:46,13:02:44,12:58:00,,13:04:03,,,13:03:45,13:07:00,13:08:33,13:10:09,13:12:00,13:13:30,13:17:43,13:19:37,13:21:00,13:22:09,,13:05:00
112960658236299000,13:47:00,,,13:40:00,,,,,,,,,,,,,,,,,13:22:44,13:24:06,13:25:00,13:25:46,13:26:44,13:22:00,,13:28:03,,,13:27:45,13:31:00,13:32:33,13:34:09,13:36:00,13:37:30,13:41:43,13:43:37,13:45:00,13:46:09,,13:29:00
112960659236299000,13:31:00,,,13:24:00,,,,,,,,,,,,,,,,,13:06:44,13:08:06,13:09:00,13:09:46,13:10:44,13:06:00,,13:12:03,,,13:11:45,13:15:00,13:16:33,13:18:09,13:20:00,13:21:30,13:25:43,13:27:37,13:29:00,13:30:09,,13:13:00
112960660236299000,13:23:00,,,,13:30:00,13:24:02,13:25:00,13:26:41,13:28:11,13:33:00,13:34:00,13:36:08,13:37:48,13:39:58,13:43:16,13:44:13,13:45:00,13:45:54,13:47:16,13:48:00,,,,,,,13:41:57,,,13:42:15,,,,,,,,,,,13:41:00,
112960661236299000,13:16:00,,,,13:23:00,13:17:02,13:18:00,13:19:41,13:21:11,13:26:00,13:27:00,13:29:08,13:30:48,13:32:58,13:36:16,13:37:13,13:38:00,13:38:54,13:40:16,13:41:00,,,,,,,13:34:57,,,13:35:15,,,,,,,,,,,13:34:00,
112960662236299000,13:08:00,,,,13:15:00,13:09:02,13:10:00,13:11:41,13:13:11,13:18:00,13:19:00,13:21:08,13:22:48,13:24:58,13:28:16,13:29:13,13:30:00,13:30:54,13:32:16,13:33:00,,,,,,,13:26:57,,,13:27:15,,,,,,,,,,,13:26:00,
112960663236299000,13:00:00,,,,13:07:00,13:01:02,13:02:00,13:03:41,13:05:11,13:10:00,13:11:00,13:13:08,13:14:48,13:16:58,13:20:16,13:21:13,13:22:00,13:22:54,13:24:16,13:25:00,,,,,,,13:18:57,,,13:19:15,,,,,,,,,,,13:18:00,
112960664236299000,12:52:00,,,,12:59:00,12:53:02,12:54:00,12:55:41,12:57:11,13:02:00,13:03:00,13:05:08,13:06:48,13:08:58,13:12:16,13:13:13,13:14:00,13:14:54,13:16:16,13:17:00,,,,,,,13:10:57,,,13:11:15,,,,,,,,,,,13:10:00,
112960674236299000,14:13:00,,,14:06:00,,,,,,,,,,,,,,,,,13:48:44,13:50:06,13:51:00,13:51:46,13:52:44,13:48:00,,13:54:03,,,13:53:45,13:57:00,13:58:33,14:00:09,14:02:00,14:03:30,14:07:43,14:09:37,14:11:00,14:12:09,,13:55:00
112960675236299000,13:53:00,,,13:46:00,,,,,,,,,,,,,,,,,13:28:44,13:30:06,13:31:00,13:31:46,13:32:44,13:28:00,,13:34:03,,,13:33:45,13:37:00,13:38:33,13:40:09,13:42:00,13:43:30,13:47:43,13:49:37,13:51:00,13:52:09,,13:35:00
112960676236299000,13:59:00,,,13:52:00,,,,,,,,,,,,,,,,,13:34:44,13:36:06,13:37:00,13:37:46,13:38:44,13:34:00,,13:40:03,,,13:39:45,13:43:00,13:44:33,13:46:09,13:48:00,13:49:30,13:53:43,13:55:37,13:57:00,13:58:09,,13:41:00
112960677236299000,14:06:00,,,13:59:00,,,,,,,,,,,,,,,,,13:41:44,13:43:06,13:44:00,13:44:46,13:45:44,13:41:00,,13:47:03,,,13:46:45,13:50:00,13:51:33,13:53:09,13:55:00,13:56:30,14:00:43,14:02:37,14:04:00,14:05:09,,13:48:00
112960678236299000,13:54:00,,,,14:01:00,13:55:02,13:56:00,13:57:41,13:59:11,14:04:00,14:05:00,14:07:08,14:08:48,14:10:58,14:14:16,14:15:13,14:16:00,14:16:54,14:18:16,14:19:00,,,,,,,14:12:57,,,14:13:15,,,,,,,,,,,14:12:00,
112960679236299000,13:47:00,,,,13:54:00,13:48:02,13:49:00,13:50:41,13:52:11,13:57:00,13:58:00,14:00:08,14:01:48,14:03:58,14:07:16,14:08:13,14:09:00,14:09:54,14:11:16,14:12:00,,,,,,,14:05:57,,,14:06:15,,,,,,,,,,,14:05:00,
112960680236299000,13:39:00,,,,13:46:00,13:40:02,13:41:00,13:42:41,13:44:11,13:49:00,13:50:00,13:52:08,13:53:48,13:55:58,13:59:16,14:00:13,14:01:00,14:01:54,14:03:16,14:04:00,,,,,,,13:57:57,,,13:58:15,,,,,,,,,,,13:57:00,
112960681236299000,13:31:00,,,,13:38:00,13:32:02,13:33:00,13:34:41,13:36:11,13:41:00,13:42:00,13:44:08,13:45:48,13:47:58,13:51:16,13:52:13,13:53:00,13:53:54,13:55:16,13:56:00,,,,,,,13:49:57,,,13:50:15,,,,,,,,,,,13:49:00,
112960691236299000,14:28:00,,,14:21:00,,,,,,,,,,,,,,,,,14:03:44,14:05:06,14:06:00,14:06:46,14:07:44,14:03:00,,14:09:03,,,14:08:45,14:12:00,14:13:33,14:15:09,14:17:00,14:18:30,14:22:43,14:24:37,14:26:00,14:27:09,,14:10:00
112960692236299000,14:42:00,,,14:35:00,,,,,,,,,,,,,,,,,14:17:44,14:19:06,14:20:00,14:20:46,14:21:44,14:17:00,,14:23:03,,,14:22:45,14:26:00,14:27:33,14:29:09,14:31:00,14:32:30,14:36:43,14:38:37,14:40:00,14:41:09,,14:24:00
112960693236299000,14:50:00,,,14:43:00,,,,,,,,,,,,,,,,,14:25:44,14:27:06,14:28:00,14:28:46,14:29:44,14:25:00,,14:31:03,,,14:30:45,14:34:00,14:35:33,14:37:09,14:39:00,14:40:30,14:44:43,14:46:37,14:48:00,14:49:09,,14:32:00
112960694236299000,14:34:00,,,14:27:00,,,,,,,,,,,,,,,,,14:09:44,14:11:06,14:12:00,14:12:46,14:13:44,14:09:00,,14:15:03,,,14:14:45,14:18:00,14:19:33,14:21:09,14:23:00,14:24:30,14:28:43,14:30:37,14:32:00,14:33:09,,14:16:00
112960695236299000,14:21:00,,,14:14:00,,,,,,,,,,,,,,,,,13:56:44,13:58:06,13:59:00,13:59:46,14:00:44,13:56:00,,14:02:03,,,14:01:45,14:05:00,14:06:33,14:08:09,14:10:00,14:11:30,14:15:43,14:17:37,14:19:00,14:20:09,,14:03:00
112960696236299000,14:21:00,,,,14:28:00,14:22:02,14:23:00,14:24:41,14:26:11,14:31:00,14:32:00,14:34:08,14:35:48,14:37:58,14:41:16,14:42:13,14:43:00,14:43:54,14:45:16,14:46:00,,,,,,,14:39:57,,,14:40:15,,,,,,,,,,,14:39:00,
112960697236299000,14:13:00,,,,14:20:00,14:14:02,14:15:00,14:16:41,14:18:11,14:23:00,14:24:00,14:26:08,14:27:48,14:29:58,14:33:16,14:34:13,14:35:00,14:35:54,14:37:16,14:38:00,,,,,,,14:31:57,,,14:32:15,,,,,,,,,,,14:31:00,
112960698236299000,14:06:00,,,,14:13:00,14:07:02,14:08:00,14:09:41,14:11:11,14:16:00,14:17:00,14:19:08,14:20:48,14:22:58,14:26:16,14:27:13,14:28:00,14:28:54,14:30:16,14:31:00,,,,,,,14:24:57,,,14:25:15,,,,,,,,,,,14:24:00,
112960699236299000,14:00:00,,,,14:07:00,14:01:02,14:02:00,14:03:41,14:05:11,14:10:00,14:11:00,14:13:08,14:14:48,14:16:58,14:20:16,14:21:13,14:22:00,14:22:54,14:24:16,14:25:00,,,,,,,14:18:57,,,14:19:15,,,,,,,,,,,14:18:00,
112960708236299000,15:06:00,,,14:59:00,,,,,,,,,,,,,,,,,14:41:44,14:43:06,14:44:00,14:44:46,14:45:44,14:41:00,,14:47:03,,,14:46:45,14:50:00,14:51:33,14:53:09,14:55:00,14:56:30,15:00:43,15:02:37,15:04:00,15:05:09,,14:48:00
112960709236299000,14:57:00,,,14:50:00,,,,,,,,,,,,,,,,,14:32:44,14:34:06,14:35:00,14:35:46,14:36:44,14:32:00,,14:38:03,,,14:37:45,14:41:00,14:42:33,14:44:09,14:46:00,14:47:30,14:51:43,14:53:37,14:55:00,14:56:09,,14:39:00
112960710236299000,15:18:00,,,15:11:00,,,,,,,,,,,,,,,,,14:53:44,14:55:06,14:56:00,14:56:46,14:57:44,14:53:00,,14:59:03,,,14:58:45,15:02:00,15:03:33,15:05:09,15:07:00,15:08:30,15:12:43,15:14:37,15:16:00,15:17:09,,15:00:00
112960711236299000,15:12:00,,,15:05:00,,,,,,,,,,,,,,,,,14:47:44,14:49:06,14:50:00,14:50:46,14:51:44,14:47:00,,14:53:03,,,14:52:45,14:56:00,14:57:33,14:59:09,15:01:00,15:02:30,15:06:43,15:08:37,15:10:00,15:11:09,,14:54:00
112960712236299000,14:50:00,,,,14:57:00,14:51:02,14:52:00,14:53:41,14:55:11,15:00:00,15:01:00,15:03:08,15:04:48,15:06:58,15:10:16,15:11:13,15:12:00,15:12:54,15:14:16,15:15:00,,,,,,,15:08:57,,,15:09:15,,,,,,,,,,,15:08:00,
112960713236299000,14:43:00,,,,14:50:00,14:44:02,14:45:00,14:46:41,14:48:11,14:53:00,14:54:00,14:56:08,14:57:48,14:59:58,15:03:16,15:04:13,15:05:00,15:05:54,15:07:16,15:08:00,,,,,,,15:01:57,,,15:02:15,,,,,,,,,,,15:01:00,
112960714236299000,14:35:00,,,,14:42:00,14:36:02,14:37:00,14:38:41,14:40:11,14:45:00,14:46:00,14:48:08,14:49:48,14:51:58,14:55:16,14:56:13,14:57:00,14:57:54,14:59:16,15:00:00,,,,,,,14:53:57,,,14:54:15,,,,,,,,,,,14:53:00,
112960715236299000,14:28:00,,,,14:35:00,14:29:02,14:30:00,14:31:41,14:33:11,14:38:00,14:39:00,14:41:08,14:42:48,14:44:58,14:48:16,14:49:13,14:50:00,14:50:54,14:52:16,14:53:00,,,,,,,14:46:57,,,14:47:15,,,,,,,,,,,14:46:00,
112960724236299000,15:42:00,,,15:35:00,,,,,,,,,,,,,,,,,15:17:44,15:19:06,15:20:00,15:20:46,15:21:44,15:17:00,,15:23:03,,,15:22:45,15:26:00,15:27:33,15:29:09,15:31:00,15:32:30,15:36:43,15:38:37,15:40:00,15:41:09,,15:24:00
112960725236299000,15:30:00,,,15:23:00,,,,,,,,,,,,,,,,,15:05:44,15:07:06,15:08:00,15:08:46,15:09:44,15:05:00,,15:11:03,,,15:10:45,15:14:00,15:15:33,15:17:09,15:19:00,15:20:30,15:24:43,15:26:37,15:28:00,15:29:09,,15:12:00
112960726236299000,15:24:00,,,15:17:00,,,,,,,,,,,,,,,,,14:59:44,15:01:06,15:02:00,15:02:46,15:03:44,14:59:00,,15:05:03,,,15:04:45,15:08:00,15:09:33,15:11:09,15:13:00,15:14:30,15:18:43,15:20:37,15:22:00,15:23:09,,15:06:00
112960727236299000,15:36:00,,,15:29:00,,,,,,,,,,,,,,,,,15:11:44,15:13:06,15:14:00,15:14:46,15:15:44,15:11:00,,15:17:03,,,15:16:45,15:20:00,15:21:33,15:23:09,15:25:00,15:26:30,15:30:43,15:32:37,15:34:00,15:35:09,,15:18:00
112960728236299000,15:48:00,,,15:41:00,,,,,,,,,,,,,,,,,15:23:44,15:25:06,15:26:00,15:26:46,15:27:44,15:23:00,,15:29:03,,,15:28:45,15:32:00,15:33:33,15:35:09,15:37:00,15:38:30,15:42:43,15:44:37,15:46:00,15:47:09,,15:30:00
112960729236299000,15:22:00,,,,15:29:00,15:23:02,15:24:00,15:25:41,15:27:11,15:32:00,15:33:00,15:35:08,15:36:48,15:38:58,15:42:50,15:44:02,15:45:00,15:46:13,15:48:01,15:49:00,,,,,,,15:41:11,,,15:41:34,,,,,,,,,,,15:40:00,
112960730236299000,15:16:00,,,,15:23:00,15:17:02,15:18:00,15:19:41,15:21:11,15:26:00,15:27:00,15:29:08,15:30:48,15:32:58,15:36:50,15:38:02,15:39:00,15:40:13,15:42:01,15:43:00,,,,,,,15:35:11,,,15:35:34,,,,,,,,,,,15:34:00,
112960731236299000,15:10:00,,,,15:17:00,15:11:02,15:12:00,15:13:41,15:15:11,15:20:00,15:21:00,15:23:08,15:24:48,15:26:58,15:30:16,15:31:13,15:32:00,15:33:13,15:35:01,15:36:00,,,,,,,15:28:57,,,15:29:15,,,,,,,,,,,15:28:00,
112960732236299000,15:04:00,,,,15:11:00,15:05:02,15:06:00,15:07:41,15:09:11,15:14:00,15:15:00,15:17:08,15:18:48,15:20:58,15:24:16,15:25:13,15:26:00,15:27:13,15:29:01,15:30:00,,,,,,,15:22:57,,,15:23:15,,,,,,,,,,,15:22:00,
112960733236299000,14:57:00,,,,15:04:00,14:58:02,14:59:00,15:00:41,15:02:11,15:07:00,15:08:00,15:10:08,15:11:48,15:13:58,15:17:16,15:18:13,15:19:00,15:20:13,15:22:01,15:23:00,,,,,,,15:15:57,,,15:16:15,,,,,,,,,,,15:15:00,
112960745236299000,16:06:00,,,15:58:00,,,,,,,,,,,,,,,,,15:40:44,15:42:06,15:43:00,15:43:46,15:44:44,15:40:00,,15:46:03,,,15:45:45,15:49:00,15:50:33,15:52:09,15:54:00,15:55:30,16:00:04,16:02:21,16:04:00,16:05:09,,15:47:00
112960746236299000,15:54:00,,,15:46:00,,,,,,,,,,,,,,,,,15:28:44,15:30:06,15:31:00,15:31:46,15:32:44,15:28:00,,15:34:03,,,15:33:45,15:37:00,15:38:33,15:40:09,15:42:00,15:43:30,15:48:04,15:50:21,15:52:00,15:53:09,,15:35:00
112960747236299000,16:00:00,,,15:52:00,,,,,,,,,,,,,,,,,15:34:44,15:36:06,15:37:00,15:37:46,15:38:44,15:34:00,,15:40:03,,,15:39:45,15:43:00,15:44:33,15:46:09,15:48:00,15:49:30,15:54:04,15:56:21,15:58:00,15:59:09,,15:41:00
112960748236299000,16:12:00,,,16:04:00,,,,,,,,,,,,,,,,,15:46:44,15:48:06,15:49:00,15:49:46,15:50:44,15:46:00,,15:52:03,,,15:51:45,15:55:00,15:56:33,15:58:09,16:00:00,16:01:30,16:06:04,16:08:21,16:10:00,16:11:09,,15:53:00
112960749236299000,16:18:00,,,16:10:00,,,,,,,,,,,,,,,,,15:52:44,15:54:06,15:55:00,15:55:46,15:56:44,15:52:00,,15:58:03,,,15:57:45,16:01:00,16:02:33,16:04:09,16:06:00,16:07:30,16:12:04,16:14:21,16:16:00,16:17:09,,15:59:00
112960753236299000,15:52:00,,,,15:59:00,15:53:02,15:54:00,15:55:41,15:57:11,16:02:00,16:03:00,16:05:08,16:06:48,16:08:58,16:12:50,16:14:02,16:15:00,16:16:13,16:18:01,16:19:00,,,,,,,16:11:11,,,16:11:34,,,,,,,,,,,16:10:00,
112960754236299000,15:46:00,,,,15:53:00,15:47:02,15:48:00,15:49:41,15:51:11,15:56:00,15:57:00,15:59:08,16:00:48,16:02:58,16:06:50,16:08:02,16:09:00,16:10:13,16:12:01,16:13:00,,,,,,,16:05:11,,,16:05:34,,,,,,,,,,,16:04:00,
112960755236299000,15:40:00,,,,15:47:00,15:41:02,15:42:00,15:43:41,15:45:11,15:50:00,15:51:00,15:53:08,15:54:48,15:56:58,16:00:50,16:02:02,16:03:00,16:04:13,16:06:01,16:07:00,,,,,,,15:59:11,,,15:59:34,,,,,,,,,,,15:58:00,
112960756236299000,15:34:00,,,,15:41:00,15:35:02,15:36:00,15:37:41,15:39:11,15:44:00,15:45:00,15:47:08,15:48:48,15:50:58,15:54:50,15:56:02,15:57:00,15:58:13,16:00:01,16:01:00,,,,,,,15:53:11,,,15:53:34,,,,,,,,,,,15:52:00,
112960757236299000,15:28:00,,,,15:35:00,15:29:02,15:30:00,15:31:41,15:33:11,15:38:00,15:39:00,15:41:08,15:42:48,15:44:58,15:48:50,15:50:02,15:51:00,15:52:13,15:54:01,15:55:00,,,,,,,15:47:11,,,15:47:34,,,,,,,,,,,15:46:00,
112960765236299000,16:36:00,,,16:28:00,,,,,,,,,,,,,,,,,16:10:44,16:12:06,16:13:00,16:13:46,16:14:44,16:10:00,,16:16:03,,,16:15:45,16:19:00,16:20:33,16:22:09,16:24:00,16:25:30,16:30:04,16:32:21,16:34:00,16:35:09,,16:17:00
112960766236299000,16:24:00,,,16:16:00,,,,,,,,,,,,,,,,,15:58:44,16:00:06,16:01:00,16:01:46,16:02:44,15:58:00,,16:04:03,,,16:03:45,16:07:00,16:08:33,16:10:09,16:12:00,16:13:30,16:18:04,16:20:21,16:22:00,16:23:09,,16:05:00
112960767236299000,16:49:00,,,16:41:00,,,,,,,,,,,,,,,,,16:23:44,16:25:06,16:26:00,16:26:46,16:27:44,16:23:00,,16:29:03,,,16:28:45,16:32:00,16:33:33,16:35:09,16:37:00,16:38:30,16:43:04,16:45:21,16:47:00,16:48:09,,16:30:00
112960768236299000,16:55:00,,,16:47:00,,,,,,,,,,,,,,,,,16:29:44,16:31:06,16:32:00,16:32:46,16:33:44,16:29:00,,16:35:03,,,16:34:45,16:38:00,16:39:33,16:41:09,16:43:00,16:44:30,16:49:04,16:51:21,16:53:00,16:54:09,,16:36:00
112960769236299000,16:43:00,,,16:35:00,,,,,,,,,,,,,,,,,16:17:44,16:19:06,16:20:00,16:20:46,16:21:44,16:17:00,,16:23:03,,,16:22:45,16:26:00,16:27:33,16:29:09,16:31:00,16:32:30,16:37:04,16:39:21,16:41:00,16:42:09,,16:24:00
112960770236299000,16:30:00,,,16:22:00,,,,,,,,,,,,,,,,,16:04:44,16:06:06,16:07:00,16:07:46,16:08:44,16:04:00,,16:10:03,,,16:09:45,16:13:00,16:14:33,16:16:09,16:18:00,16:19:30,16:24:04,16:26:21,16:28:00,16:29:09,,16:11:00
112960775236299000,16:28:00,,,,16:35:00,16:29:02,16:30:00,16:31:41,16:33:11,16:38:00,16:39:00,16:41:08,16:42:48,16:44:58,16:48:50,16:50:02,16:51:00,16:52:13,16:54:01,16:55:00,,,,,,,16:47:11,,,16:47:34,,,,,,,,,,,16:46:00,
112960776236299000,16:22:00,,,,16:29:00,16:23:02,16:24:00,16:25:41,16:27:11,16:32:00,16:33:00,16:35:08,16:36:48,16:38:58,16:42:50,16:44:02,16:45:00,16:46:13,16:48:01,16:49:00,,,,,,,16:41:11,,,16:41:34,,,,,,,,,,,16:40:00,
112960777236299000,16:16:00,,,,16:23:00,16:17:02,16:18:00,16:19:41,16:21:11,16:26:00,16:27:00,16:29:08,16:30:48,16:32:58,16:36:50,16:38:02,16:39:00,16:40:13,16:42:01,16:43:00,,,,,,,16:35:11,,,16:35:34,,,,,,,,,,,16:34:00,
112960778236299000,16:10:00,,,,16:17:00,16:11:02,16:12:00,16:13:41,16:15:11,16:20:00,16:21:00,16:23:08,16:24:48,16:26:58,16:30:50,16:32:02,16:33:00,16:34:13,16:36:01,16:37:00,,,,,,,16:29:11,,,16:29:34,,,,,,,,,,,16:28:00,
112960779236299000,16:04:00,,,,16:11:00,16:05:02,16:06:00,16:07:41,16:09:11,16:14:00,16:15:00,16:17:08,16:18:48,16:20:58,16:24:50,16:26:02,16:27:00,16:28:13,16:30:01,16:31:00,,,,,,,16:23:11,,,16:23:34,,,,,,,,,,,16:22:00,
112960780236299000,15:58:00,,,,16:05:00,15:59:02,16:00:00,16:01:41,16:03:11,16:08:00,16:09:00,16:11:08,16:12:48,16:14:58,16:18:50,16:20:02,16:21:00,16:22:13,16:24:01,16:25:00,,,,,,,16:17:11,,,16:17:34,,,,,,,,,,,16:16:00,
112960787236299000,17:25:00,,,17:17:00,,,,,,,,,,,,,,,,,16:59:44,17:01:06,17:02:00,17:02:46,17:03:44,16:59:00,,17:05:03,,,17:04:45,17:08:00,17:09:33,17:11:09,17:13:00,17:14:30,17:19:04,17:21:21,17:23:00,17:24:09,,17:06:00
112960788236299000,17:01:00,,,16:53:00,,,,,,,,,,,,,,,,,16:35:44,16:37:06,16:38:00,16:38:46,16:39:44,16:35:00,,16:41:03,,,16:40:45,16:44:00,16:45:33,16:47:09,16:49:00,16:50:30,16:55:04,16:57:21,16:59:00,17:00:09,,16:42:00
112960789236299000,17:19:00,,,17:11:00,,,,,,,,,,,,,,,,,16:53:44,16:55:06,16:56:00,16:56:46,16:57:44,16:53:00,,16:59:03,,,16:58:45,17:02:00,17:03:33,17:05:09,17:07:00,17:08:30,17:13:04,17:15:21,17:17:00,17:18:09,,17:00:00
112960790236299000,17:13:00,,,17:05:00,,,,,,,,,,,,,,,,,16:47:44,16:49:06,16:50:00,16:50:46,16:51:44,16:47:00,,16:53:03,,,16:52:45,16:56:00,16:57:33,16:59:09,17:01:00,17:02:30,17:07:04,17:09:21,17:11:00,17:12:09,,16:54:00
112960791236299000,17:07:00,,,16:59:00,,,,,,,,,,,,,,,,,16:41:44,16:43:06,16:44:00,16:44:46,16:45:44,16:41:00,,16:47:03,,,16:46:45,16:50:00,16:51:33,16:53:09,16:55:00,16:56:30,17:01:04,17:03:21,17:05:00,17:06:09,,16:48:00
112960797236299000,16:59:00,,,,17:06:00,17:00:02,17:01:00,17:02:41,17:04:11,17:09:00,17:10:00,17:12:08,17:13:48,17:15:58,17:19:50,17:21:02,17:22:00,17:23:13,17:25:01,17:26:00,,,,,,,17:18:11,,,17:18:34,,,,,,,,,,,17:17:00,
112960798236299000,16:53:00,,,,17:00:00,16:54:02,16:55:00,16:56:41,16:58:11,17:03:00,17:04:00,17:06:08,17:07:48,17:09:58,17:13:50,17:15:02,17:16:00,17:17:13,17:19:01,17:20:00,,,,,,,17:12:11,,,17:12:34,,,,,,,,,,,17:11:00,
112960799236299000,16:47:00,,,,16:54:00,16:48:02,16:49:00,16:50:41,16:52:11,16:57:00,16:58:00,17:00:08,17:01:48,17:03:58,17:07:50,17:09:02,17:10:00,17:11:13,17:13:01,17:14:00,,,,,,,17:06:11,,,17:06:34,,,,,,,,,,,17:05:00,
112960800236299000,16:40:00,,,,16:47:00,16:41:02,16:42:00,16:43:41,16:45:11,16:50:00,16:51:00,16:53:08,16:54:48,16:56:58,17:00:50,17:02:02,17:03:00,17:04:13,17:06:01,17:07:00,,,,,,,16:59:11,,,16:59:34,,,,,,,,,,,16:58:00,
112960801236299000,16:34:00,,,,16:41:00,16:35:02,16:36:00,16:37:41,16:39:11,16:44:00,16:45:00,16:47:08,16:48:48,16:50:58,16:54:50,16:56:02,16:57:00,16:58:13,17:00:01,17:01:00,,,,,,,16:53:11,,,16:53:34,,,,,,,,,,,16:52:00,
112960808236299000,17:56:00,,,17:48:00,,,,,,,,,,,,,,,,,17:30:44,17:32:06,17:33:00,17:33:46,17:34:44,17:30:00,,17:36:03,,,17:35:45,17:39:00,17:40:33,17:42:09,17:44:00,17:45:30,17:50:04,17:52:21,17:54:00,17:55:09,,17:37:00
112960809236299000,17:31:00,,,17:23:00,,,,,,,,,,,,,,,,,17:05:44,17:07:06,17:08:00,17:08:46,17:09:44,17:05:00,,17:11:03,,,17:10:45,17:14:00,17:15:33,17:17:09,17:19:00,17:20:30,17:25:04,17:27:21,17:29:00,17:30:09,,17:12:00
112960810236299000,17:37:00,,,17:29:00,,,,,,,,,,,,,,,,,17:11:44,17:13:06,17:14:00,17:14:46,17:15:44,17:11:00,,17:17:03,,,17:16:45,17:20:00,17:21:33,17:23:09,17:25:00,17:26:30,17:31:04,17:33:21,17:35:00,17:36:09,,17:18:00
112960811236299000,17:44:00,,,17:36:00,,,,,,,,,,,,,,,,,17:18:44,17:20:06,17:21:00,17:21:46,17:22:44,17:18:00,,17:24:03,,,17:23:45,17:27:00,17:28:33,17:30:09,17:32:00,17:33:30,17:38:04,17:40:21,17:42:00,17:43:09,,17:25:00
112960812236299000,17:50:00,,,17:42:00,,,,,,,,,,,,,,,,,17:24:44,17:26:06,17:27:00,17:27:46,17:28:44,17:24:00,,17:30:03,,,17:29:45,17:33:00,17:34:33,17:36:09,17:38:00,17:39:30,17:44:04,17:46:21,17:48:00,17:49:09,,17:31:00
112960817236299000,17:29:00,,,,17:36:00,17:30:02,17:31:00,17:32:41,17:34:11,17:39:00,17:40:00,17:42:08,17:43:48,17:45:58,17:49:50,17:51:02,17:52:00,17:53:13,17:55:01,17:56:00,,,,,,,17:48:11,,,17:48:34,,,,,,,,,,,17:47:00,
112960818236299000,17:23:00,,,,17:30:00,17:24:02,17:25:00,17:26:41,17:28:11,17:33:00,17:34:00,17:36:08,17:37:48,17:39:58,17:43:50,17:45:02,17:46:00,17:47:13,17:49:01,17:50:00,,,,,,,17:42:11,,,17:42:34,,,,,,,,,,,17:41:00,
112960819236299000,17:17:00,,,,17:24:00,17:18:02,17:19:00,17:20:41,17:22:11,17:27:00,17:28:00,17:30:08,17:31:48,17:33:58,17:37:50,17:39:02,17:40:00,17:41:13,17:43:01,17:44:00,,,,,,,17:36:11,,,17:36:34,,,,,,,,,,,17:35:00,
112960820236299000,17:11:00,,,,17:18:00,17:12:02,17:13:00,17:14:41,17:16:11,17:21:00,17:22:00,17:24:08,17:25:48,17:27:58,17:31:50,17:33:02,17:34:00,17:35:13,17:37:01,17:38:00,,,,,,,17:30:11,,,17:30:34,,,,,,,,,,,17:29:00,
112960821236299000,17:05:00,,,,17:12:00,17:06:02,17:07:00,17:08:41,17:10:11,17:15:00,17:16:00,17:18:08,17:19:48,17:21:58,17:25:50,17:27:02,17:28:00,17:29:13,17:31:01,17:32:00,,,,,,,17:24:11,,,17:24:34,,,,,,,,,,,17:23:00,
112960829236299000,18:20:00,,,18:12:00,,,,,,,,,,,,,,,,,17:54:44,17:56:06,17:57:00,17:57:46,17:58:44,17:54:00,,18:00:03,,,17:59:45,18:03:00,18:04:33,18:06:09,18:08:00,18:09:30,18:14:04,18:16:21,18:18:00,18:19:09,,18:01:00
112960830236299000,18:14:00,,,18:06:00,,,,,,,,,,,,,,,,,17:48:44,17:50:06,17:51:00,17:51:46,17:52:44,17:48:00,,17:54:03,,,17:53:45,17:57:00,17:58:33,18:00:09,18:02:00,18:03:30,18:08:04,18:10:21,18:12:00,18:13:09,,17:55:00
