gid,code_ligne,variante,succession,stop_id,descr_fr,descr_nl,alpha_fr,alpha_nl,coord_x,coord_y,mode,numero_lig,terminus,geom
3543,032t,1,23,2544F,AVENUE DU ROI,KONINGSLAAN,Avenue du Roi,Koningslaan,147431.000000,168993.000000,T,32,DROGENBOS,01010000000000000038FF01410000000008A10441
3544,032t,1,24,2548F,IMPRIMERIE,DRUKKERIJ,Imprimerie,Drukkerij,147214.000000,168726.000000,T,32,DROGENBOS,01010000000000000070F8014100000000B0980441
3545,032t,1,25,5718,ORBAN,ORBAN,Orban,Orban,147069.000000,168498.000000,T,32,DROGENBOS,010100000000000000E8F301410000000090910441
3546,032t,1,26,5123,WIELS,WIELS,Wiels,Wiels,146993.000000,168140.000000,T,32,DROGENBOS,01010000000000000088F101410000000060860441
3547,032t,1,27,5120,UNION,UNION,Union,Union,146955.000000,167683.000000,T,32,DROGENBOS,01010000000000000058F001410000000018780441
3548,032t,1,28,5119,CHATAIGNES,KASTANJES,Châtaignes,Kastanjes,146933.000000,167415.000000,T,32,DROGENBOS,010100000000000000A8EF014100000000B86F0441
3549,032t,1,29,2603,ZAMAN-FOREST NAT.,ZAMAN-VORST NAT.,Zaman-Forest National,Zaman-Vorst Nationaal,146904.000000,167021.000000,T,32,DROGENBOS,010100000000000000C0EE01410000000068630441
3550,032t,1,30,2604F,MONACO,MONACO,Monaco,Monaco,146754.000000,166947.000000,T,32,DROGENBOS,01010000000000000010EA01410000000018610441
3551,032t,1,31,5121F,FOREST CENTRE,VORST CENTRUM,Forest Centre,Vorst Centrum,146504.000000,166834.000000,T,32,DROGENBOS,01010000000000000040E2014100000000905D0441
3552,032t,1,32,5719H,SAINT-DENIS,SINT-DENIJS,Saint-Denis,Sint-Denijs,146393.000000,166604.000000,T,32,DROGENBOS,010100000000000000C8DE01410000000060560441
3553,032t,1,33,5720F,MAX WALLER,MAX WALLER,Max Waller,Max Waller,146145.000000,166220.000000,T,32,DROGENBOS,01010000000000000008D7014100000000604A0441
3554,032t,1,34,2608F,BEMPT,BEMPT,Bempt,Bempt,146299.000000,165747.000000,T,32,DROGENBOS,010100000000000000D8DB014100000000983B0441
3555,032t,1,35,5721G,NEERSTALLE,NEERSTALLE,Neerstalle,Neerstalle,146385.000000,165599.000000,T,32,DROGENBOS,01010000000000000088DE014100000000F8360441
3556,032t,1,36,5722F,MERLO,MERLO,Merlo,Merlo,146519.000000,165370.000000,T,32,DROGENBOS,010100000000000000B8E2014100000000D02F0441
3557,032t,1,37,5723G,CARREFOUR STALLE,KRUISPUNT STALLE,Carrefour Stalle,Kruispunt Stalle,146646.000000,165097.000000,T,32,DROGENBOS,010100000000000000B0E601410000000048270441
3558,032t,1,38,5724,KEYENBEMPT,KEYENBEMPT,Keyenbempt,Keyenbempt,146584.000000,164752.000000,T,32,DROGENBOS,010100000000000000C0E4014100000000801C0441
3559,032t,1,39,5725,RODTS,RODTS,Rodts,Rodts,146408.000000,164492.000000,T,32,DROGENBOS,01010000000000000040DF01410000000060140441
3560,032t,1,40,5729,GRAND'ROUTE,GROTE BAAN,Grand'Route,Grote Baan,146379.000000,164109.000000,T,32,DROGENBOS,01010000000000000058DE01410000000068080441
3561,032t,1,41,5726F,DROGENBOS,DROGENBOS,Drogenbos,Drogenbos,146432.700000,163901.900000,T,32,DROGENBOS,01010000009A99999905E0014133333333EF010441
3562,032t,2,1,5732F,DROGENBOS,DROGENBOS,Drogenbos,Drogenbos,146423.300000,163932.600000,T,32,DA VINCI,010100000066666666BADF0141CDCCCCCCE4020441
3563,032t,2,2,5751,GRAND'ROUTE,GROTE BAAN,Grand'Route,Grote Baan,146389.000000,164142.000000,T,32,DA VINCI,010100000000000000A8DE01410000000070090441
3564,032t,2,3,5753F,RODTS,RODTS,Rodts,Rodts,146436.000000,164396.000000,T,32,DA VINCI,01010000000000000020E001410000000060110441
3565,032t,2,4,5754,KEYENBEMPT,KEYENBEMPT,Keyenbempt,Keyenbempt,146601.000000,164774.000000,T,32,DA VINCI,01010000000000000048E5014100000000301D0441
3566,032t,2,5,1258G,CARREFOUR STALLE,KRUISPUNT STALLE,Carrefour Stalle,Kruispunt Stalle,146639.000000,165147.000000,T,32,DA VINCI,01010000000000000078E6014100000000D8280441
3567,032t,2,6,5756F,MERLO,MERLO,Merlo,Merlo,146522.000000,165405.000000,T,32,DA VINCI,010100000000000000D0E2014100000000E8300441
3568,032t,2,7,2663G,NEERSTALLE,NEERSTALLE,Neerstalle,Neerstalle,146374.000000,165648.000000,T,32,DA VINCI,01010000000000000030DE01410000000080380441
3569,032t,2,8,2669F,BEMPT,BEMPT,Bempt,Bempt,146261.000000,165796.000000,T,32,DA VINCI,010100000000000000A8DA014100000000203D0441
3570,032t,2,9,2665F,MAX WALLER,MAX WALLER,Max Waller,Max Waller,146171.000000,166241.000000,T,32,DA VINCI,010100000000000000D8D7014100000000084B0441
3571,032t,2,10,5152G,SAINT-DENIS,SINT-DENIJS,Saint-Denis,Sint-Denijs,146421.000000,166678.000000,T,32,DA VINCI,010100000000000000A8DF014100000000B0580441
3572,032t,2,11,5161F,FOREST CENTRE,VORST CENTRUM,Forest Centre,Vorst Centrum,146476.000000,166791.000000,T,32,DA VINCI,01010000000000000060E1014100000000385C0441
3573,032t,2,12,2667F,MONACO,MONACO,Monaco,Monaco,146769.000000,166940.000000,T,32,DA VINCI,01010000000000000088EA014100000000E0600441
3574,032t,2,13,2668,ZAMAN-FOREST NAT.,ZAMAN-VORST NAT.,Zaman-Forest National,Zaman-Vorst Nationaal,146914.000000,167063.000000,T,32,DA VINCI,01010000000000000010EF014100000000B8640441
3575,032t,2,14,5155,CHATAIGNES,KASTANJES,Châtaignes,Kastanjes,146944.000000,167438.000000,T,32,DA VINCI,01010000000000000000F001410000000070700441
3576,032t,2,15,5151,UNION,UNION,Union,Union,146981.000000,167805.000000,T,32,DA VINCI,01010000000000000028F1014100000000E87B0441
3577,032t,2,16,5159F,WIELS,WIELS,Wiels,Wiels,147010.000000,168273.000000,T,32,DA VINCI,01010000000000000010F2014100000000888A0441
3578,032t,2,17,5757F,ORBAN,ORBAN,Orban,Orban,147092.000000,168540.000000,T,32,DA VINCI,010100000000000000A0F4014100000000E0920441
3579,032t,2,18,2672F,IMPRIMERIE,DRUKKERIJ,Imprimerie,Drukkerij,147315.000000,168848.000000,T,32,DA VINCI,01010000000000000098FB014100000000809C0441
3580,032t,2,19,2670F,AVENUE DU ROI,KONINGSLAAN,Avenue du Roi,Koningslaan,147471.000000,169029.000000,T,32,DA VINCI,010100000000000000780002410000000028A20441
3581,032t,2,20,2671F,SUEDE,ZWEDEN,Suède,Zweden,147705.000000,169318.000000,T,32,DA VINCI,010100000000000000C80702410000000030AB0441
3582,032t,2,21,0636,GARE DU MIDI,ZUIDSTATION,Gare du Midi,Zuidstation,147792.000000,169600.000000,T,32,DA VINCI,010100000000000000800A02410000000000B40441
3583,032t,2,22,0626,LEMONNIER,LEMONNIER,Lemonnier,Lemonnier,148074.000000,169999.000000,T,32,DA VINCI,010100000000000000501302410000000078C00441
3584,032t,2,23,0616,ANNEESSENS,ANNEESSENS,Anneessens,Anneessens,148379.000000,170454.000000,T,32,DA VINCI,010100000000000000D81C024100000000B0CE0441
3585,032t,2,24,0606,BOURSE,BEURS,Bourse,Beurs,148641.000000,170854.000000,T,32,DA VINCI,010100000000000000082502410000000030DB0441
3586,032t,2,25,0506,DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148920.000000,171261.000000,T,32,DA VINCI,010100000000000000C02D024100000000E8E70441
3587,032t,2,26,0516,ROGIER,ROGIER,Rogier,Rogier,149277.700000,171726.700000,T,32,DA VINCI,01010000009A999999ED3802419A99999975F60441
3588,032t,2,27,0526,GARE DU NORD,NOORDSTATION,Gare du Nord,Noordstation,149419.000000,172259.000000,T,32,DA VINCI,010100000000000000583D02410000000018070541
3589,032t,2,28,5762,THOMAS,THOMAS,Thomas,Thomas,149703.000000,172812.000000,T,32,DA VINCI,010100000000000000384602410000000060180541
3590,032t,2,29,2720F,LIEDTS,LIEDTS,Liedts,Liedts,149800.000000,172671.000000,T,32,DA VINCI,0101000000000000004049024100000000F8130541
3591,032t,2,30,2786F,GALLAIT,GALLAIT,Gallait,Gallait,149930.000000,172778.000000,T,32,DA VINCI,010100000000000000504D02410000000050170541
3592,032t,2,31,5765F,PAVILLON,PAVILJOEN,Pavillon,Paviljoen,150182.000000,173242.000000,T,32,DA VINCI,0101000000000000003055024100000000D0250541
3593,032t,2,32,5766,VERBOEKHOVEN,VERBOEKHOVEN,Verboekhoven,Verboekhoven,150530.000000,173417.000000,T,32,DA VINCI,0101000000000000001060024100000000482B0541
3594,032t,2,33,5865,WAELHEM,WAELHEM,Waelhem,Waelhem,150897.000000,173298.000000,T,32,DA VINCI,010100000000000000886B02410000000090270541
3595,032t,2,34,5866,FOYER SCHAERBEEK.,SCHAARBEEK. HAARD,Foyer Schaerbeekois,Schaarbeekse Haard,151142.000000,173506.000000,T,32,DA VINCI,0101000000000000003073024100000000102E0541
3596,032t,2,35,5867F,HELMET,HELMET,Helmet,Helmet,151335.000000,173752.000000,T,32,DA VINCI,0101000000000000003879024100000000C0350541
3597,032t,2,36,5868,TILLEUL,LINDE,Tilleul,Linde,151661.000000,173938.000000,T,32,DA VINCI,0101000000000000006883024100000000903B0541
3598,032t,2,37,5801,PAIX,VREDE,Paix,Vrede,152261.000000,174060.000000,T,32,DA VINCI,0101000000000000002896024100000000603F0541
3599,032t,2,38,2900F,FONSON,FONSON,Fonson,Fonson,152473.000000,174299.000000,T,32,DA VINCI,010100000000000000C89C024100000000D8460541
3600,032t,2,39,2901,VAN CUTSEM,VAN CUTSEM,Van Cutsem,Van Cutsem,152726.000000,174420.000000,T,32,DA VINCI,010100000000000000B0A4024100000000A04A0541
3601,032t,2,40,5362F,BORDET STATION,BORDET STATION,Bordet Station,Bordet Station,152897.000000,174198.000000,T,32,DA VINCI,01010000000000000008AA024100000000B0430541
3602,032t,2,41,5039,DA VINCI,DA VINCI,Da Vinci,Da Vinci,153081.000000,174043.000000,T,32,DA VINCI,010100000000000000C8AF024100000000D83E0541
3603,039t,1,1,0089,MONTGOMERY,MONTGOMERY,Montgomery,Montgomery,152832.900000,169733.300000,T,39,BAN-EIK,01010000003333333307A80241666666662AB80441
3604,039t,1,2,5501,GJ MARTIN,GJ MARTIN,GJ Martin,GJ Martin,153014.000000,169594.000000,T,39,BAN-EIK,010100000000000000B0AD024100000000D0B30441
3605,039t,1,3,5502,LEOPOLD II,LEOPOLD II,Léopold II,Leopold II,153274.000000,169539.000000,T,39,BAN-EIK,010100000000000000D0B502410000000018B20441
3606,039t,1,4,5503,JULES CESAR,JULIUS CAESAR,Jules César,Julius Caesar,153745.000000,169362.000000,T,39,BAN-EIK,01010000000000000088C402410000000090AC0441
3607,039t,1,5,5504,CHIEN VERT,GROENE HOND,Chien Vert,Groene Hond,154191.000000,169400.000000,T,39,BAN-EIK,01010000000000000078D2024100000000C0AD0441
3608,039t,1,6,5281G,MUSEE DU TRAM,TRAMMUSEUM,Musée du Tram,Trammuseum,154519.900000,169001.800000,T,39,BAN-EIK,010100000033333333BFDC0241666666664EA10441
3609,039t,1,7,5507,DE VILLALOBAR,DE VILLALOBAR,de Villalobar,de Villalobar,154949.000000,168604.000000,T,39,BAN-EIK,01010000000000000028EA024100000000E0940441
3610,039t,1,8,5508,MADOUX,MADOUX,Madoux,Madoux,155368.000000,168526.000000,T,39,BAN-EIK,01010000000000000040F702410000000070920441
3611,039t,1,9,5509,RUE AU BOIS,BOSSTRAAT,Rue au Bois,Bosstraat,155842.000000,168971.000000,T,39,BAN-EIK,010100000000000000100603410000000058A00441
3612,039t,1,10,5510,AVIATION,LUCHTVAART,Aviation,Luchtvaart,156189.000000,169368.000000,T,39,BAN-EIK,010100000000000000E810034100000000C0AC0441
3613,039t,1,11,5512,ESCRIME,SCHERMKUNST,Escrime,Schermkunst,156709.000000,169816.000000,T,39,BAN-EIK,0101000000000000002821034100000000C0BA0441
3614,039t,1,12,6474F,STOCKEL,STOKKEL,Stockel,Stokkel,156803.000000,170109.000000,T,39,BAN-EIK,0101000000000000001824034100000000E8C30441
3615,039t,1,13,5529,AMITIE,VRIENDSCHAP,Amitié,Vriendschap,156780.000000,170471.000000,T,39,BAN-EIK,010100000000000000602303410000000038CF0441
3616,039t,1,14,5532,EGLANTIERS,WILDEROZEN,Églantiers,Wilderozen,156920.000000,170490.000000,T,39,BAN-EIK,010100000000000000C027034100000000D0CF0441
3617,039t,1,15,5515,DE BURBURE,DE BURBURE,de Burbure,de Burbure,157380.000000,170551.000000,T,39,BAN-EIK,0101000000000000002036034100000000B8D10441
3618,039t,1,16,5516,BEL-AIR,SCHONE LUCHT,Bel-Air,Schone Lucht,157818.000000,170610.000000,T,39,BAN-EIK,010100000000000000D04303410000000090D30441
3619,039t,1,17,5517,LOUIS MARCELIS,LOUIS MARCELIS,Louis Marcelis,Louis Marcelis,158173.000000,170658.000000,T,39,BAN-EIK,010100000000000000E84E03410000000010D50441
3620,039t,1,18,5518,RUISSEAU,BEEK,Ruisseau,Beek,158628.000000,170719.000000,T,39,BAN-EIK,010100000000000000205D034100000000F8D60441
3621,039t,1,19,5519,TER MEEREN,TER MEEREN,Ter Meeren,Ter Meeren,159239.000000,170518.000000,T,39,BAN-EIK,0101000000000000003870034100000000B0D00441
3622,039t,1,20,5520F,BAN-EIK,BAN-EIK,Ban-Eik,Ban-Eik,159428.000000,170198.000000,T,39,BAN-EIK,0101000000000000002076034100000000B0C60441
3623,039t,2,1,5528F,BAN-EIK,BAN-EIK,Ban-Eik,Ban-Eik,159416.700000,170229.500000,T,39,MONTGOMERY,01010000009A999999C575034100000000ACC70441
3624,039t,2,2,5521,TER MEEREN,TER MEEREN,Ter Meeren,Ter Meeren,159222.000000,170551.000000,T,39,MONTGOMERY,010100000000000000B06F034100000000B8D10441
3625,039t,2,3,5522,RUISSEAU,BEEK,Ruisseau,Beek,158594.000000,170721.000000,T,39,MONTGOMERY,010100000000000000105C03410000000008D70441
3626,039t,2,4,5523,LOUIS MARCELIS,LOUIS MARCELIS,Louis Marcelis,Louis Marcelis,158135.000000,170660.000000,T,39,MONTGOMERY,010100000000000000B84D03410000000020D50441
3627,039t,2,5,5524,BEL-AIR,SCHONE LUCHT,Bel-Air,Schone Lucht,157783.000000,170613.000000,T,39,MONTGOMERY,010100000000000000B842034100000000A8D30441
3628,039t,2,6,5525,DE BURBURE,DE BURBURE,de Burbure,de Burbure,157345.000000,170553.000000,T,39,MONTGOMERY,0101000000000000000835034100000000C8D10441
3629,039t,2,7,5533,EGLANTIERS,WILDEROZEN,Églantiers,Wilderozen,156884.000000,170491.000000,T,39,MONTGOMERY,010100000000000000A026034100000000D8CF0441
3630,039t,2,8,5530,AMITIE,VRIENDSCHAP,Amitié,Vriendschap,156744.000000,170472.000000,T,39,MONTGOMERY,010100000000000000402203410000000040CF0441
3631,039t,2,9,6475F,STOCKEL,STOKKEL,Stockel,Stokkel,156802.000000,170079.000000,T,39,MONTGOMERY,0101000000000000001024034100000000F8C20441
3632,039t,2,10,5551,ESCRIME,SCHERMKUNST,Escrime,Schermkunst,156650.000000,169747.000000,T,39,MONTGOMERY,010100000000000000501F03410000000098B80441
3633,039t,2,11,5553,AVIATION,LUCHTVAART,Aviation,Luchtvaart,156212.000000,169390.000000,T,39,MONTGOMERY,010100000000000000A01103410000000070AD0441
3634,039t,2,12,5554,RUE AU BOIS,BOSSTRAAT,Rue au Bois,Bosstraat,155821.000000,168954.000000,T,39,MONTGOMERY,0101000000000000006805034100000000D09F0441
3635,039t,2,13,5555,MADOUX,MADOUX,Madoux,Madoux,155348.000000,168554.000000,T,39,MONTGOMERY,010100000000000000A0F602410000000050930441
3636,039t,2,14,5556,DE VILLALOBAR,DE VILLALOBAR,de Villalobar,de Villalobar,154927.000000,168606.000000,T,39,MONTGOMERY,01010000000000000078E9024100000000F0940441
3637,039t,2,15,5273F,MUSEE DU TRAM,TRAMMUSEUM,Musée du Tram,Trammuseum,154487.000000,169097.000000,T,39,MONTGOMERY,010100000000000000B8DB02410000000048A40441
3638,039t,2,16,5559,CHIEN VERT,GROENE HOND,Chien Vert,Groene Hond,154161.000000,169409.000000,T,39,MONTGOMERY,01010000000000000088D102410000000008AE0441
3639,039t,2,17,5560,JULES CESAR,JULIUS CAESAR,Jules César,Julius Caesar,153640.000000,169395.000000,T,39,MONTGOMERY,01010000000000000040C102410000000098AD0441
3640,039t,2,18,5561F,LEOPOLD II,LEOPOLD II,Léopold II,Leopold II,153289.000000,169537.000000,T,39,MONTGOMERY,01010000000000000048B602410000000008B20441
3641,039t,2,19,5562,GJ MARTIN,GJ MARTIN,GJ Martin,GJ Martin,153053.000000,169688.000000,T,39,MONTGOMERY,010100000000000000E8AE024100000000C0B60441
3642,039t,2,20,0089,MONTGOMERY,MONTGOMERY,Montgomery,Montgomery,152832.900000,169733.300000,T,39,MONTGOMERY,01010000003333333307A80241666666662AB80441
3643,044t,1,1,0089,MONTGOMERY,MONTGOMERY,Montgomery,Montgomery,152832.900000,169733.300000,T,44,TERVUREN STATION,01010000003333333307A80241666666662AB80441
3644,044t,1,2,5501,GJ MARTIN,GJ MARTIN,GJ Martin,GJ Martin,153014.000000,169594.000000,T,44,TERVUREN STATION,010100000000000000B0AD024100000000D0B30441
3645,044t,1,3,5502,LEOPOLD II,LEOPOLD II,Léopold II,Leopold II,153274.000000,169539.000000,T,44,TERVUREN STATION,010100000000000000D0B502410000000018B20441
3646,044t,1,4,5503,JULES CESAR,JULIUS CAESAR,Jules César,Julius Caesar,153745.000000,169362.000000,T,44,TERVUREN STATION,01010000000000000088C402410000000090AC0441
3647,044t,1,5,5504,CHIEN VERT,GROENE HOND,Chien Vert,Groene Hond,154191.000000,169400.000000,T,44,TERVUREN STATION,01010000000000000078D2024100000000C0AD0441
3648,044t,1,6,5281G,MUSEE DU TRAM,TRAMMUSEUM,Musée du Tram,Trammuseum,154519.900000,169001.800000,T,44,TERVUREN STATION,010100000033333333BFDC0241666666664EA10441
3649,044t,1,7,5507,DE VILLALOBAR,DE VILLALOBAR,de Villalobar,de Villalobar,154949.000000,168604.000000,T,44,TERVUREN STATION,01010000000000000028EA024100000000E0940441
3650,044t,1,8,5508,MADOUX,MADOUX,Madoux,Madoux,155368.000000,168526.000000,T,44,TERVUREN STATION,01010000000000000040F702410000000070920441
3651,044t,1,9,5601,TROIS COULEURS,DRIE KLEUREN,Trois Couleurs,Drie Kleuren,155547.000000,167940.000000,T,44,TERVUREN STATION,010100000000000000D8FC02410000000020800441
3652,044t,1,10,5602,AUDERGHEM-FORET,OUDERGEM-WOUD,Auderghem-Forêt,Oudergem-Woud,155771.000000,167563.000000,T,44,TERVUREN STATION,010100000000000000D80303410000000058740441
3653,044t,1,11,5603,DREVE DES BRULES,VERBRANDENDREEF,Drève des Brûlés,Verbrandendreef,156233.000000,167610.000000,T,44,TERVUREN STATION,0101000000000000004812034100000000D0750441
3654,044t,1,12,5604,TIR AUX PIGEONS,DUIVENSCHIETING,Tir aux Pigeons,Duivenschieting,156953.000000,167713.000000,T,44,TERVUREN STATION,010100000000000000C82803410000000008790441
3655,044t,1,13,5605,QUATRE BRAS,VIER ARMEN,Quatre Bras,Vier Armen,157626.000000,167768.000000,T,44,TERVUREN STATION,010100000000000000D03D034100000000C07A0441
3656,044t,1,14,9551,RAVENSTEIN,RAVENSTEIN,Ravenstein,Ravenstein,158054.000000,167453.000000,T,44,TERVUREN STATION,010100000000000000304B034100000000E8700441
3657,044t,1,15,9553,BRUSSELSESTEENWEG,BRUSSELSESTEENWEG,Brusselsesteenweg,Brusselsesteenweg,159212.000000,168039.000000,T,44,TERVUREN STATION,010100000000000000606F03410000000038830441
3658,044t,1,16,9552,OPPEMSTRAAT,OPPEMSTRAAT,Oppemstraat,Oppemstraat,159778.000000,168384.000000,T,44,TERVUREN STATION,0101000000000000001081034100000000008E0441
3659,044t,1,17,9556,TERVUREN STATION,TERVUREN STATION,Tervuren Station,Tervuren Station,160196.000000,168807.000000,T,44,TERVUREN STATION,010100000000000000208E034100000000389B0441
3660,044t,2,1,9557,TERVUREN STATION,TERVUREN STATION,Tervuren Station,Tervuren Station,160192.000000,168838.000000,T,44,MONTGOMERY,010100000000000000008E034100000000309C0441
3661,044t,2,2,9575,OPPEMSTRAAT,OPPEMSTRAAT,Oppemstraat,Oppemstraat,159749.000000,168373.000000,T,44,MONTGOMERY,0101000000000000002880034100000000A88D0441
3662,044t,2,3,9577,BRUSSELSESTEENWEG,BRUSSELSESTEENWEG,Brusselsesteenweg,Brusselsesteenweg,159181.000000,168027.000000,T,44,MONTGOMERY,010100000000000000686E034100000000D8820441
3663,044t,2,4,9578,RAVENSTEIN,RAVENSTEIN,Ravenstein,Ravenstein,158046.000000,167461.000000,T,44,MONTGOMERY,010100000000000000F04A03410000000028710441
3664,044t,2,5,5655,QUATRE BRAS,VIER ARMEN,Quatre Bras,Vier Armen,157612.000000,167785.000000,T,44,MONTGOMERY,010100000000000000603D034100000000487B0441
3665,044t,2,6,5656,TIR AUX PIGEONS,DUIVENSCHIETING,Tir aux Pigeons,Duivenschieting,156972.000000,167719.000000,T,44,MONTGOMERY,010100000000000000602903410000000038790441
3666,044t,2,7,5657,DREVE DES BRULES,VERBRANDENDREEF,Drève des Brûlés,Verbrandendreef,156245.000000,167619.000000,T,44,MONTGOMERY,010100000000000000A81203410000000018760441
3667,044t,2,8,5658,AUDERGHEM-FORET,OUDERGEM-WOUD,Auderghem-Forêt,Oudergem-Woud,155749.000000,167578.000000,T,44,MONTGOMERY,0101000000000000002803034100000000D0740441
3668,044t,2,9,5659,TROIS COULEURS,DRIE KLEUREN,Trois Couleurs,Drie Kleuren,155546.000000,167971.000000,T,44,MONTGOMERY,010100000000000000D0FC02410000000018810441
3669,044t,2,10,5555,MADOUX,MADOUX,Madoux,Madoux,155348.000000,168554.000000,T,44,MONTGOMERY,010100000000000000A0F602410000000050930441
3670,044t,2,11,5556,DE VILLALOBAR,DE VILLALOBAR,de Villalobar,de Villalobar,154927.000000,168606.000000,T,44,MONTGOMERY,01010000000000000078E9024100000000F0940441
3671,044t,2,12,5273F,MUSEE DU TRAM,TRAMMUSEUM,Musée du Tram,Trammuseum,154487.000000,169097.000000,T,44,MONTGOMERY,010100000000000000B8DB02410000000048A40441
3672,044t,2,13,5559,CHIEN VERT,GROENE HOND,Chien Vert,Groene Hond,154161.000000,169409.000000,T,44,MONTGOMERY,01010000000000000088D102410000000008AE0441
3673,044t,2,14,5560,JULES CESAR,JULIUS CAESAR,Jules César,Julius Caesar,153640.000000,169395.000000,T,44,MONTGOMERY,01010000000000000040C102410000000098AD0441
3674,044t,2,15,5561F,LEOPOLD II,LEOPOLD II,Léopold II,Leopold II,153289.000000,169537.000000,T,44,MONTGOMERY,01010000000000000048B602410000000008B20441
3675,044t,2,16,5562,GJ MARTIN,GJ MARTIN,GJ Martin,GJ Martin,153053.000000,169688.000000,T,44,MONTGOMERY,010100000000000000E8AE024100000000C0B60441
3676,044t,2,17,0089,MONTGOMERY,MONTGOMERY,Montgomery,Montgomery,152832.900000,169733.300000,T,44,MONTGOMERY,01010000003333333307A80241666666662AB80441
3677,051t,1,1,1290,STADE,STADION,Stade,Stadion,147423.500000,175902.100000,T,51,VAN HAELEN,010100000000000000FCFE0141CDCCCCCCF0780541
3678,051t,1,2,5402,STIENON,STIENON,Stiénon,Stiénon,147276.000000,175589.000000,T,51,VAN HAELEN,01010000000000000060FA014100000000286F0541
3679,051t,1,3,5399F,POLYCL. BRUGMANN,POLIKL. BRUGMANN,Polyclinique Brugmann,Polikliniek Brugmann,147602.000000,175410.000000,T,51,VAN HAELEN,010100000000000000900402410000000090690541
3680,051t,1,4,5403,HOPITAL BRUGMANN,BRUGMANN-ZIEKENH.,Hôpital Brugmann,Brugmann-ziekenhuis,147521.000000,175076.000000,T,51,VAN HAELEN,0101000000000000000802024100000000205F0541
3681,051t,1,5,5010,GUILL. DE GREEF,GUILL. DE GREEF,Guillaume De Greef,Guillaume De Greef,147661.000000,174648.000000,T,51,VAN HAELEN,0101000000000000006806024100000000C0510541
3682,051t,1,6,2869,CIM. DE JETTE,KERKH. VAN JETTE,Cimetière de Jette,Kerkhof van Jette,147589.000000,174371.000000,T,51,VAN HAELEN,010100000000000000280402410000000018490541
3683,051t,1,7,5006,DEMINEURS,ONTMIJNERS,Démineurs,Ontmijners,147475.000000,174142.000000,T,51,VAN HAELEN,0101000000000000009800024100000000F0410541
